GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars)
1400000US25017351203,25017351203,"Census Tract 3512.03, Middlesex County, Massachusetts",76818,7289
1400000US25017351204,25017351204,"Census Tract 3512.04, Middlesex County, Massachusetts",64216,10881
1400000US25017351300,25017351300,"Census Tract 3513, Middlesex County, Massachusetts",57978,9388
1400000US25017351403,25017351403,"Census Tract 3514.03, Middlesex County, Massachusetts",53618,8275
1400000US25017351404,25017351404,"Census Tract 3514.04, Middlesex County, Massachusetts",50508,8732
1400000US25017351500,25017351500,"Census Tract 3515, Middlesex County, Massachusetts",49384,12265
1400000US25017352101,25017352101,"Census Tract 3521.01, Middlesex County, Massachusetts",65711,20007
1400000US25017352102,25017352102,"Census Tract 3521.02, Middlesex County, Massachusetts",102704,13830
1400000US25017352200,25017352200,"Census Tract 3522, Middlesex County, Massachusetts",35862,9521
1400000US25017352300,25017352300,"Census Tract 3523, Middlesex County, Massachusetts",83980,13220
1400000US25017352400,25017352400,"Census Tract 3524, Middlesex County, Massachusetts",36842,5384
1400000US25017352500,25017352500,"Census Tract 3525, Middlesex County, Massachusetts",87852,11266
1400000US25017352600,25017352600,"Census Tract 3526, Middlesex County, Massachusetts",59676,13714
1400000US25017352700,25017352700,"Census Tract 3527, Middlesex County, Massachusetts",40750,9098
1400000US25017352800,25017352800,"Census Tract 3528, Middlesex County, Massachusetts",100125,21407
1400000US25017352900,25017352900,"Census Tract 3529, Middlesex County, Massachusetts",79844,14586
1400000US25017353000,25017353000,"Census Tract 3530, Middlesex County, Massachusetts",56742,14772
1400000US25017353101,25017353101,"Census Tract 3531.01, Middlesex County, Massachusetts",70549,14097
1400000US25017353102,25017353102,"Census Tract 3531.02, Middlesex County, Massachusetts",77935,33059
1400000US25017353200,25017353200,"Census Tract 3532, Middlesex County, Massachusetts",71125,14749
1400000US25017353300,25017353300,"Census Tract 3533, Middlesex County, Massachusetts",89837,15511
1400000US25017353400,25017353400,"Census Tract 3534, Middlesex County, Massachusetts",70833,12499
1400000US25017353500,25017353500,"Census Tract 3535, Middlesex County, Massachusetts",91801,14884
1400000US25017353600,25017353600,"Census Tract 3536, Middlesex County, Massachusetts",89167,24351
1400000US25017353700,25017353700,"Census Tract 3537, Middlesex County, Massachusetts",51955,7164
1400000US25017353800,25017353800,"Census Tract 3538, Middlesex County, Massachusetts",69727,13296
1400000US25017353900,25017353900,"Census Tract 3539, Middlesex County, Massachusetts",49915,10889
1400000US25017354000,25017354000,"Census Tract 3540, Middlesex County, Massachusetts",69858,17067
1400000US25017354100,25017354100,"Census Tract 3541, Middlesex County, Massachusetts",115000,16896
1400000US25017354200,25017354200,"Census Tract 3542, Middlesex County, Massachusetts",153125,24817
1400000US25017354300,25017354300,"Census Tract 3543, Middlesex County, Massachusetts",63940,11723
1400000US25017354400,25017354400,"Census Tract 3544, Middlesex County, Massachusetts",111033,15510
1400000US25017354500,25017354500,"Census Tract 3545, Middlesex County, Massachusetts",83458,24425
1400000US25017354600,25017354600,"Census Tract 3546, Middlesex County, Massachusetts",82655,10007
1400000US25017354700,25017354700,"Census Tract 3547, Middlesex County, Massachusetts",111094,22840
1400000US25017354800,25017354800,"Census Tract 3548, Middlesex County, Massachusetts",106250,12476
1400000US25017354900,25017354900,"Census Tract 3549, Middlesex County, Massachusetts",43375,15168
1400000US25017355000,25017355000,"Census Tract 3550, Middlesex County, Massachusetts",76742,19279
1400000US25017356100,25017356100,"Census Tract 3561, Middlesex County, Massachusetts",116094,15290
1400000US25017356300,25017356300,"Census Tract 3563, Middlesex County, Massachusetts",70132,12517
1400000US25017356400,25017356400,"Census Tract 3564, Middlesex County, Massachusetts",113381,7496
1400000US25017356500,25017356500,"Census Tract 3565, Middlesex County, Massachusetts",98961,7767
1400000US25017356601,25017356601,"Census Tract 3566.01, Middlesex County, Massachusetts",84291,12307
1400000US25017356602,25017356602,"Census Tract 3566.02, Middlesex County, Massachusetts",110816,7503
1400000US25017356701,25017356701,"Census Tract 3567.01, Middlesex County, Massachusetts",79825,11994
1400000US25017356702,25017356702,"Census Tract 3567.02, Middlesex County, Massachusetts",89315,6678
1400000US25017357100,25017357100,"Census Tract 3571, Middlesex County, Massachusetts",104306,13177
1400000US25017357200,25017357200,"Census Tract 3572, Middlesex County, Massachusetts",162786,18565
1400000US25017357300,25017357300,"Census Tract 3573, Middlesex County, Massachusetts",101719,22640
1400000US25017357400,25017357400,"Census Tract 3574, Middlesex County, Massachusetts",118920,12329
1400000US25017357500,25017357500,"Census Tract 3575, Middlesex County, Massachusetts",90238,12811
1400000US25017357600,25017357600,"Census Tract 3576, Middlesex County, Massachusetts",69098,10321
1400000US25017357700,25017357700,"Census Tract 3577, Middlesex County, Massachusetts",78490,12728
1400000US25017357800,25017357800,"Census Tract 3578, Middlesex County, Massachusetts",141071,34251
1400000US25017358100,25017358100,"Census Tract 3581, Middlesex County, Massachusetts",147298,21095
1400000US25017358300,25017358300,"Census Tract 3583, Middlesex County, Massachusetts",137692,27580
1400000US25017358400,25017358400,"Census Tract 3584, Middlesex County, Massachusetts",121336,14046
1400000US25017358500,25017358500,"Census Tract 3585, Middlesex County, Massachusetts",132829,20782
1400000US25017358600,25017358600,"Census Tract 3586, Middlesex County, Massachusetts",136637,13313
