GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Less than 10.0 percent,Margin of Error; Total: - Less than 10.0 percent,Estimate; Total: - 10.0 to 14.9 percent,Margin of Error; Total: - 10.0 to 14.9 percent,Estimate; Total: - 15.0 to 19.9 percent,Margin of Error; Total: - 15.0 to 19.9 percent,Estimate; Total: - 20.0 to 24.9 percent,Margin of Error; Total: - 20.0 to 24.9 percent,Estimate; Total: - 25.0 to 29.9 percent,Margin of Error; Total: - 25.0 to 29.9 percent,Estimate; Total: - 30.0 to 34.9 percent,Margin of Error; Total: - 30.0 to 34.9 percent,Estimate; Total: - 35.0 to 39.9 percent,Margin of Error; Total: - 35.0 to 39.9 percent,Estimate; Total: - 40.0 to 49.9 percent,Margin of Error; Total: - 40.0 to 49.9 percent,Estimate; Total: - 50.0 percent or more,Margin of Error; Total: - 50.0 percent or more,Estimate; Total: - Not computed,Margin of Error; Total: - Not computed
0400000US25,25,Massachusetts,957547,5492,35064,1395,73922,2001,110594,2414,111741,2818,115941,2474,90699,2194,59796,1952,74485,2005,232580,3171,52725,1544
1400000US25017300100,25017300100,"Census Tract 3001, Middlesex County, Massachusetts",119,49,5,7,0,12,17,18,35,31,9,9,17,26,0,12,0,12,19,18,17,22
1400000US25017301101,25017301101,"Census Tract 3011.01, Middlesex County, Massachusetts",371,91,0,12,20,24,101,70,0,12,64,60,36,43,60,70,0,12,80,71,10,15
1400000US25017301102,25017301102,"Census Tract 3011.02, Middlesex County, Massachusetts",194,79,27,25,9,14,10,15,53,46,20,18,0,17,52,46,12,20,11,17,0,17
1400000US25017310100,25017310100,"Census Tract 3101, Middlesex County, Massachusetts",2052,175,34,33,47,45,262,125,182,119,229,106,260,117,117,75,221,122,662,179,38,56
1400000US25017310200,25017310200,"Census Tract 3102, Middlesex County, Massachusetts",778,207,0,17,144,120,115,98,95,90,117,110,28,50,19,29,10,16,218,121,32,52
1400000US25017310300,25017310300,"Census Tract 3103, Middlesex County, Massachusetts",1197,199,68,73,118,131,116,89,96,108,22,26,89,79,109,99,136,100,277,152,166,119
1400000US25017310400,25017310400,"Census Tract 3104, Middlesex County, Massachusetts",703,118,0,12,102,65,9,16,2,5,96,68,95,58,58,53,56,49,231,92,54,54
1400000US25017310500,25017310500,"Census Tract 3105, Middlesex County, Massachusetts",633,115,0,12,89,66,53,33,29,27,98,73,53,51,48,54,50,44,190,86,23,27
1400000US25017310601,25017310601,"Census Tract 3106.01, Middlesex County, Massachusetts",612,143,9,14,23,38,91,84,22,27,212,114,117,75,25,29,57,71,26,32,30,32
1400000US25017310602,25017310602,"Census Tract 3106.02, Middlesex County, Massachusetts",843,183,16,25,16,26,122,75,28,32,85,56,122,102,38,58,74,55,328,150,14,24
1400000US25017310700,25017310700,"Census Tract 3107, Middlesex County, Massachusetts",1117,131,17,19,22,35,163,78,150,87,107,58,203,83,73,54,85,55,255,92,42,40
1400000US25017311100,25017311100,"Census Tract 3111, Middlesex County, Massachusetts",705,58,36,30,34,29,106,55,36,22,113,49,35,28,22,24,121,49,202,64,0,12
1400000US25017311200,25017311200,"Census Tract 3112, Middlesex County, Massachusetts",727,103,50,49,38,37,69,43,129,71,51,44,55,52,46,33,59,50,221,96,9,14
1400000US25017311300,25017311300,"Census Tract 3113, Middlesex County, Massachusetts",796,115,34,37,80,62,142,85,89,68,110,69,90,62,30,37,44,47,168,77,9,13
1400000US25017311400,25017311400,"Census Tract 3114, Middlesex County, Massachusetts",1690,198,0,17,323,168,123,63,176,112,120,129,144,116,88,64,301,151,383,141,32,40
1400000US25017311500,25017311500,"Census Tract 3115, Middlesex County, Massachusetts",451,107,23,20,14,18,84,49,60,35,49,52,38,45,17,19,45,37,107,80,14,19
1400000US25017311600,25017311600,"Census Tract 3116, Middlesex County, Massachusetts",556,114,14,21,81,64,121,66,73,64,99,65,22,26,11,16,9,14,63,37,63,56
1400000US25017311700,25017311700,"Census Tract 3117, Middlesex County, Massachusetts",881,132,50,38,119,81,79,51,20,27,175,101,149,74,16,17,19,22,249,78,5,12
1400000US25017311800,25017311800,"Census Tract 3118, Middlesex County, Massachusetts",651,93,37,34,50,45,45,45,36,34,31,38,25,29,95,56,66,53,266,91,0,12
1400000US25017311900,25017311900,"Census Tract 3119, Middlesex County, Massachusetts",896,102,54,47,34,35,97,54,81,55,223,92,50,40,60,54,59,44,214,89,24,30
1400000US25017312000,25017312000,"Census Tract 3120, Middlesex County, Massachusetts",711,84,8,12,90,46,34,32,78,42,61,48,130,67,6,5,107,59,182,74,15,23
1400000US25017312100,25017312100,"Census Tract 3121, Middlesex County, Massachusetts",757,116,30,36,20,28,117,57,62,40,124,74,55,44,108,66,55,36,161,85,25,24
1400000US25017312200,25017312200,"Census Tract 3122, Middlesex County, Massachusetts",656,118,9,15,59,50,134,102,115,79,27,34,8,14,18,19,42,37,182,71,62,99
1400000US25017312300,25017312300,"Census Tract 3123, Middlesex County, Massachusetts",870,191,0,17,114,106,150,96,185,132,26,32,75,81,34,38,145,129,141,103,0,17
1400000US25017312400,25017312400,"Census Tract 3124, Middlesex County, Massachusetts",747,80,5,8,18,20,90,57,85,40,79,37,216,93,31,30,35,35,160,64,28,24
1400000US25017312501,25017312501,"Census Tract 3125.01, Middlesex County, Massachusetts",422,115,0,12,15,16,36,26,64,48,7,11,39,47,11,17,56,30,188,82,6,10
1400000US25017312502,25017312502,"Census Tract 3125.02, Middlesex County, Massachusetts",364,102,34,47,0,12,56,46,36,30,25,24,29,46,14,21,9,15,161,87,0,12
1400000US25017313101,25017313101,"Census Tract 3131.01, Middlesex County, Massachusetts",197,71,18,30,0,17,47,37,0,17,24,37,61,41,0,17,7,12,40,37,0,17
1400000US25017313102,25017313102,"Census Tract 3131.02, Middlesex County, Massachusetts",369,128,50,56,0,17,41,40,16,25,91,75,0,17,16,27,7,12,77,79,71,73
1400000US25017314101,25017314101,"Census Tract 3141.01, Middlesex County, Massachusetts",457,130,0,17,0,17,29,32,91,83,107,88,52,70,13,21,15,23,116,62,34,51
1400000US25017314102,25017314102,"Census Tract 3141.02, Middlesex County, Massachusetts",582,185,11,21,40,62,144,118,23,28,46,40,13,20,33,31,20,25,225,142,27,37
1400000US25017314200,25017314200,"Census Tract 3142, Middlesex County, Massachusetts",484,163,0,17,23,28,13,21,167,130,73,77,49,73,33,37,43,67,48,43,35,40
1400000US25017314301,25017314301,"Census Tract 3143.01, Middlesex County, Massachusetts",644,172,52,58,93,97,53,36,54,53,80,68,62,54,0,17,58,86,87,62,105,88
1400000US25017314302,25017314302,"Census Tract 3143.02, Middlesex County, Massachusetts",82,50,0,12,0,12,0,12,21,24,23,33,0,12,21,24,0,12,17,17,0,12
1400000US25017315100,25017315100,"Census Tract 3151, Middlesex County, Massachusetts",380,89,57,63,23,27,39,41,124,70,25,28,15,24,0,17,35,60,45,29,17,27
1400000US25017315200,25017315200,"Census Tract 3152, Middlesex County, Massachusetts",709,146,0,17,66,80,115,83,143,70,98,87,99,85,15,23,17,28,141,68,15,24
1400000US25017315401,25017315401,"Census Tract 3154.01, Middlesex County, Massachusetts",371,98,0,12,0,12,57,61,25,27,65,58,70,48,22,24,40,32,78,57,14,22
1400000US25017315402,25017315402,"Census Tract 3154.02, Middlesex County, Massachusetts",36,27,0,12,0,12,7,11,15,18,0,12,9,14,5,8,0,12,0,12,0,12
1400000US25017315403,25017315403,"Census Tract 3154.03, Middlesex County, Massachusetts",43,36,0,12,0,12,12,19,7,12,0,12,0,12,0,12,0,12,24,28,0,12
1400000US25017315500,25017315500,"Census Tract 3155, Middlesex County, Massachusetts",137,72,0,17,0,17,17,27,0,17,11,19,0,17,8,17,0,17,66,54,35,43
1400000US25017316101,25017316101,"Census Tract 3161.01, Middlesex County, Massachusetts",113,65,0,17,37,57,23,24,14,22,12,19,11,19,0,17,0,17,0,17,16,19
1400000US25017316102,25017316102,"Census Tract 3161.02, Middlesex County, Massachusetts",507,148,0,17,80,79,65,65,57,60,34,34,88,67,66,56,43,66,34,34,40,37
1400000US25017316201,25017316201,"Census Tract 3162.01, Middlesex County, Massachusetts",44,35,0,12,21,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,29
1400000US25017316202,25017316202,"Census Tract 3162.02, Middlesex County, Massachusetts",53,35,0,12,6,9,0,12,7,11,8,12,0,12,6,10,8,12,18,29,0,12
1400000US25017316300,25017316300,"Census Tract 3163, Middlesex County, Massachusetts",1236,179,42,39,156,87,231,109,143,95,179,130,142,88,43,41,33,35,238,121,29,34
1400000US25017316400,25017316400,"Census Tract 3164, Middlesex County, Massachusetts",111,67,0,17,0,17,0,17,0,17,0,17,11,17,27,25,28,32,35,46,10,15
1400000US25017316500,25017316500,"Census Tract 3165, Middlesex County, Massachusetts",439,118,8,13,67,44,86,69,17,27,68,87,0,17,50,76,30,34,104,67,9,16
1400000US25017317101,25017317101,"Census Tract 3171.01, Middlesex County, Massachusetts",603,155,82,94,46,40,29,36,59,54,42,50,102,59,18,28,19,30,190,101,16,25
1400000US25017317102,25017317102,"Census Tract 3171.02, Middlesex County, Massachusetts",437,99,8,13,26,31,28,25,95,54,64,64,39,40,92,70,44,48,27,45,14,23
1400000US25017317103,25017317103,"Census Tract 3171.03, Middlesex County, Massachusetts",54,45,0,12,0,12,0,12,39,41,0,12,0,12,0,12,7,12,0,12,8,13
1400000US25017317201,25017317201,"Census Tract 3172.01, Middlesex County, Massachusetts",18,20,0,12,0,12,11,16,0,12,0,12,0,12,0,12,0,12,0,12,7,12
1400000US25017317202,25017317202,"Census Tract 3172.02, Middlesex County, Massachusetts",69,47,0,12,0,12,22,33,13,20,0,12,6,10,0,12,0,12,16,18,12,18
1400000US25017317203,25017317203,"Census Tract 3172.03, Middlesex County, Massachusetts",246,71,0,12,28,27,49,45,31,41,63,38,0,12,7,12,7,11,51,44,10,15
1400000US25017317301,25017317301,"Census Tract 3173.01, Middlesex County, Massachusetts",445,103,76,64,51,48,56,65,8,14,8,13,26,23,0,12,68,63,152,98,0,12
1400000US25017317302,25017317302,"Census Tract 3173.02, Middlesex County, Massachusetts",546,175,26,38,51,44,0,17,37,42,117,95,76,64,0,17,38,44,82,60,119,110
1400000US25017318100,25017318100,"Census Tract 3181, Middlesex County, Massachusetts",26,29,0,17,0,17,0,17,12,19,0,17,0,17,14,22,0,17,0,17,0,17
1400000US25017318200,25017318200,"Census Tract 3182, Middlesex County, Massachusetts",236,80,0,12,63,37,17,19,33,40,6,10,8,13,27,26,16,17,59,46,7,10
1400000US25017318300,25017318300,"Census Tract 3183, Middlesex County, Massachusetts",111,85,14,23,0,17,47,70,0,17,14,24,12,19,14,22,10,18,0,17,0,17
1400000US25017318400,25017318400,"Census Tract 3184, Middlesex County, Massachusetts",263,66,32,51,11,17,13,19,21,23,40,32,23,28,46,59,0,12,77,65,0,12
1400000US25017320102,25017320102,"Census Tract 3201.02, Middlesex County, Massachusetts",175,98,22,26,0,17,33,37,40,47,24,25,0,17,0,17,0,17,49,55,7,13
1400000US25017320103,25017320103,"Census Tract 3201.03, Middlesex County, Massachusetts",215,94,0,12,22,24,35,34,0,12,0,12,64,73,0,12,0,12,94,49,0,12
1400000US25017320104,25017320104,"Census Tract 3201.04, Middlesex County, Massachusetts",340,122,32,36,13,19,0,17,112,90,80,68,25,30,0,17,0,17,78,59,0,17
1400000US25017321100,25017321100,"Census Tract 3211, Middlesex County, Massachusetts",1050,206,105,95,111,92,139,112,85,102,107,74,61,59,47,44,164,141,158,94,73,58
1400000US25017321200,25017321200,"Census Tract 3212, Middlesex County, Massachusetts",1140,192,72,78,83,56,141,117,162,113,165,106,238,176,65,84,14,22,152,104,48,76
1400000US25017321300,25017321300,"Census Tract 3213, Middlesex County, Massachusetts",1867,244,81,75,232,161,283,142,147,94,257,133,315,135,45,52,235,122,272,120,0,17
1400000US25017321400,25017321400,"Census Tract 3214, Middlesex County, Massachusetts",335,72,16,19,35,27,91,56,84,62,36,32,12,18,0,12,9,15,39,32,13,17
1400000US25017321500,25017321500,"Census Tract 3215, Middlesex County, Massachusetts",1342,215,216,134,20,26,185,104,232,147,244,154,60,57,38,43,104,118,152,110,91,99
1400000US25017321600,25017321600,"Census Tract 3216, Middlesex County, Massachusetts",1212,191,18,29,151,105,159,93,136,98,126,67,149,137,57,52,80,77,307,147,29,33
1400000US25017322100,25017322100,"Census Tract 3221, Middlesex County, Massachusetts",64,36,0,12,0,12,25,27,21,22,0,12,0,12,0,12,0,12,18,21,0,12
1400000US25017322200,25017322200,"Census Tract 3222, Middlesex County, Massachusetts",457,97,9,15,21,24,34,32,43,38,101,73,96,69,44,67,23,26,86,56,0,12
1400000US25017322300,25017322300,"Census Tract 3223, Middlesex County, Massachusetts",817,138,26,30,56,54,89,74,124,85,170,96,75,54,68,58,97,72,87,67,25,28
1400000US25017322400,25017322400,"Census Tract 3224, Middlesex County, Massachusetts",561,113,16,13,69,57,54,50,118,72,67,54,33,44,39,44,7,10,126,72,32,26
1400000US25017323100,25017323100,"Census Tract 3231, Middlesex County, Massachusetts",193,77,14,22,0,17,30,33,14,23,29,26,25,20,0,17,0,17,47,49,34,37
1400000US25017324101,25017324101,"Census Tract 3241.01, Middlesex County, Massachusetts",205,88,0,12,37,31,7,11,13,17,26,21,62,53,16,25,0,12,18,22,26,41
1400000US25017324102,25017324102,"Census Tract 3241.02, Middlesex County, Massachusetts",320,88,64,50,43,40,48,43,9,15,25,28,44,32,0,12,0,12,63,47,24,27
1400000US25017325100,25017325100,"Census Tract 3251, Middlesex County, Massachusetts",1311,218,70,73,77,73,276,149,160,86,93,75,121,80,89,90,131,107,282,113,12,19
1400000US25017326101,25017326101,"Census Tract 3261.01, Middlesex County, Massachusetts",262,87,12,18,8,12,37,35,24,38,43,49,12,19,0,12,24,25,75,45,27,23
1400000US25017326102,25017326102,"Census Tract 3261.02, Middlesex County, Massachusetts",352,119,0,17,113,80,21,26,67,51,58,52,21,36,0,17,0,17,38,41,34,39
1400000US25017327101,25017327101,"Census Tract 3271.01, Middlesex County, Massachusetts",59,60,0,12,0,12,0,12,0,12,0,12,0,12,28,44,0,12,27,43,4,8
1400000US25017327102,25017327102,"Census Tract 3271.02, Middlesex County, Massachusetts",625,118,0,12,45,44,103,77,123,75,94,62,44,42,73,58,34,30,82,65,27,25
1400000US25017327103,25017327103,"Census Tract 3271.03, Middlesex County, Massachusetts",335,83,9,15,7,13,70,65,44,48,35,28,22,22,16,18,24,36,87,58,21,34
1400000US25017328100,25017328100,"Census Tract 3281, Middlesex County, Massachusetts",48,34,0,12,6,8,0,12,18,26,8,11,0,12,0,12,16,14,0,12,0,12
1400000US25017330100,25017330100,"Census Tract 3301, Middlesex County, Massachusetts",156,87,0,17,15,26,25,31,0,17,26,31,15,24,0,17,0,17,42,67,33,39
1400000US25017330200,25017330200,"Census Tract 3302, Middlesex County, Massachusetts",625,146,13,21,41,60,32,38,108,65,86,77,42,38,72,75,68,83,163,110,0,17
1400000US25017331101,25017331101,"Census Tract 3311.01, Middlesex County, Massachusetts",272,48,20,31,8,13,25,25,9,15,59,55,0,12,11,17,19,21,114,66,7,12
1400000US25017331102,25017331102,"Census Tract 3311.02, Middlesex County, Massachusetts",445,132,0,17,0,17,102,102,81,59,133,115,17,28,78,86,0,17,17,27,17,26
1400000US25017331200,25017331200,"Census Tract 3312, Middlesex County, Massachusetts",216,53,0,17,9,14,20,21,29,27,44,28,32,24,11,17,18,19,53,50,0,17
1400000US25017331300,25017331300,"Census Tract 3313, Middlesex County, Massachusetts",118,76,0,17,0,17,13,22,62,71,14,23,16,24,0,17,0,17,0,17,13,21
1400000US25017332100,25017332100,"Census Tract 3321, Middlesex County, Massachusetts",99,82,0,17,0,17,51,62,0,17,0,17,0,17,0,17,0,17,0,17,48,60
1400000US25017332200,25017332200,"Census Tract 3322, Middlesex County, Massachusetts",1587,198,38,34,187,98,242,115,203,96,303,111,179,100,54,45,173,112,157,77,51,44
1400000US25017332300,25017332300,"Census Tract 3323, Middlesex County, Massachusetts",520,151,19,28,103,58,37,42,50,55,47,50,65,63,36,57,72,86,91,69,0,17
1400000US25017332400,25017332400,"Census Tract 3324, Middlesex County, Massachusetts",726,95,11,17,56,56,127,53,52,35,104,65,21,24,58,54,44,47,241,95,12,17
1400000US25017333100,25017333100,"Census Tract 3331, Middlesex County, Massachusetts",857,134,43,70,44,36,115,89,77,67,117,88,90,77,27,32,124,60,193,95,27,29
1400000US25017333200,25017333200,"Census Tract 3332, Middlesex County, Massachusetts",689,148,18,27,89,77,89,57,103,63,125,103,32,52,0,17,22,25,184,76,27,36
1400000US25017333300,25017333300,"Census Tract 3333, Middlesex County, Massachusetts",847,134,47,49,95,57,156,88,111,54,66,44,96,65,59,54,25,23,157,72,35,34
1400000US25017333400,25017333400,"Census Tract 3334, Middlesex County, Massachusetts",751,164,19,30,57,72,124,77,106,73,105,75,72,62,79,66,29,34,160,94,0,17
1400000US25017333501,25017333501,"Census Tract 3335.01, Middlesex County, Massachusetts",426,96,38,54,41,40,65,41,8,12,60,47,8,13,70,69,60,49,52,38,24,28
1400000US25017333502,25017333502,"Census Tract 3335.02, Middlesex County, Massachusetts",658,117,38,39,35,27,71,53,27,23,133,63,44,41,92,64,44,35,162,77,12,17
1400000US25017333600,25017333600,"Census Tract 3336, Middlesex County, Massachusetts",1532,196,50,74,148,119,271,111,268,106,166,104,108,85,79,69,65,68,338,146,39,33
1400000US25017334100,25017334100,"Census Tract 3341, Middlesex County, Massachusetts",684,154,0,17,68,54,106,67,207,124,62,44,31,37,55,47,14,23,141,101,0,17
1400000US25017334200,25017334200,"Census Tract 3342, Middlesex County, Massachusetts",413,98,45,48,17,18,129,79,86,55,43,27,9,14,17,19,28,23,39,29,0,12
1400000US25017334300,25017334300,"Census Tract 3343, Middlesex County, Massachusetts",239,99,0,17,46,56,45,43,21,32,88,68,13,21,0,17,0,17,0,17,26,29
1400000US25017334400,25017334400,"Census Tract 3344, Middlesex County, Massachusetts",553,154,0,17,90,66,90,75,18,30,26,32,66,88,65,64,67,57,116,107,15,23
1400000US25017335100,25017335100,"Census Tract 3351, Middlesex County, Massachusetts",837,176,0,17,24,32,217,119,187,103,87,62,0,17,30,33,59,70,233,123,0,17
1400000US25017335200,25017335200,"Census Tract 3352, Middlesex County, Massachusetts",433,129,11,17,34,54,26,32,41,36,70,66,11,18,38,61,0,17,137,87,65,75
1400000US25017335301,25017335301,"Census Tract 3353.01, Middlesex County, Massachusetts",614,115,28,35,58,51,62,42,84,55,93,75,79,52,0,12,19,21,179,91,12,19
1400000US25017335302,25017335302,"Census Tract 3353.02, Middlesex County, Massachusetts",481,101,8,16,16,25,65,63,122,88,27,31,108,84,10,15,31,51,50,40,44,39
1400000US25017335400,25017335400,"Census Tract 3354, Middlesex County, Massachusetts",237,72,9,14,8,13,7,12,59,42,72,44,20,21,0,12,36,44,16,17,10,15
1400000US25017336100,25017336100,"Census Tract 3361, Middlesex County, Massachusetts",717,131,52,46,72,61,61,74,89,53,80,76,192,100,27,33,77,74,25,30,42,37
1400000US25017336200,25017336200,"Census Tract 3362, Middlesex County, Massachusetts",286,114,0,17,10,19,59,54,29,33,0,17,36,34,0,17,13,22,125,99,14,21
1400000US25017336300,25017336300,"Census Tract 3363, Middlesex County, Massachusetts",468,121,39,51,9,14,100,66,104,80,89,71,32,30,9,15,14,22,60,59,12,20
1400000US25017336401,25017336401,"Census Tract 3364.01, Middlesex County, Massachusetts",1222,166,52,37,66,53,126,57,347,138,105,63,96,79,68,53,55,37,307,109,0,12
1400000US25017336402,25017336402,"Census Tract 3364.02, Middlesex County, Massachusetts",1019,179,61,59,99,93,177,96,150,104,164,105,56,55,58,62,0,12,195,129,59,49
1400000US25017337101,25017337101,"Census Tract 3371.01, Middlesex County, Massachusetts",395,74,12,19,31,28,59,56,114,61,79,55,7,14,42,36,9,13,30,28,12,18
1400000US25017337102,25017337102,"Census Tract 3371.02, Middlesex County, Massachusetts",242,94,13,20,0,17,34,39,9,14,29,22,34,53,0,17,20,23,82,57,21,23
1400000US25017337201,25017337201,"Census Tract 3372.01, Middlesex County, Massachusetts",726,85,0,12,60,53,78,53,66,41,49,42,103,68,67,38,83,60,220,97,0,12
1400000US25017337202,25017337202,"Census Tract 3372.02, Middlesex County, Massachusetts",573,140,0,12,0,12,0,12,148,96,97,83,49,43,45,41,104,96,103,86,27,30
1400000US25017337300,25017337300,"Census Tract 3373, Middlesex County, Massachusetts",1035,168,28,34,127,95,97,68,130,85,95,67,32,39,58,67,16,26,410,151,42,38
1400000US25017338100,25017338100,"Census Tract 3381, Middlesex County, Massachusetts",119,66,0,12,49,51,7,10,24,23,22,32,0,12,0,12,11,16,0,12,6,10
1400000US25017338200,25017338200,"Census Tract 3382, Middlesex County, Massachusetts",375,79,7,10,12,18,61,54,34,35,14,21,57,34,89,62,38,28,18,20,45,40
1400000US25017338300,25017338300,"Census Tract 3383, Middlesex County, Massachusetts",317,74,4,8,26,26,29,26,39,23,18,19,28,26,32,37,51,34,79,56,11,16
1400000US25017338400,25017338400,"Census Tract 3384, Middlesex County, Massachusetts",88,46,0,17,21,21,0,17,25,29,0,17,0,17,0,17,9,14,27,28,6,10
1400000US25017338500,25017338500,"Census Tract 3385, Middlesex County, Massachusetts",291,81,34,37,75,52,8,13,35,34,0,17,10,17,0,17,17,27,91,58,21,25
1400000US25017339100,25017339100,"Census Tract 3391, Middlesex County, Massachusetts",1078,174,22,28,30,34,98,76,130,67,262,108,105,92,76,90,81,85,216,99,58,39
1400000US25017339200,25017339200,"Census Tract 3392, Middlesex County, Massachusetts",328,125,13,22,135,87,59,67,30,28,12,19,13,20,0,17,0,17,28,32,38,58
1400000US25017339300,25017339300,"Census Tract 3393, Middlesex County, Massachusetts",402,92,31,30,15,21,80,49,65,51,51,26,34,32,6,10,29,30,64,41,27,33
1400000US25017339400,25017339400,"Census Tract 3394, Middlesex County, Massachusetts",779,130,26,25,32,24,100,50,104,62,119,65,59,39,24,26,115,92,154,62,46,28
1400000US25017339500,25017339500,"Census Tract 3395, Middlesex County, Massachusetts",713,105,0,17,28,27,206,93,89,56,42,42,102,61,64,60,30,37,146,64,6,9
1400000US25017339600,25017339600,"Census Tract 3396, Middlesex County, Massachusetts",1179,162,34,38,183,79,170,106,118,90,152,82,96,73,46,43,70,55,257,126,53,56
1400000US25017339700,25017339700,"Census Tract 3397, Middlesex County, Massachusetts",937,121,82,66,46,40,122,74,144,97,140,59,131,78,71,63,82,51,106,69,13,20
1400000US25017339801,25017339801,"Census Tract 3398.01, Middlesex County, Massachusetts",1476,167,155,110,200,100,139,59,143,70,190,119,56,42,57,49,71,75,397,135,68,45
1400000US25017339802,25017339802,"Census Tract 3398.02, Middlesex County, Massachusetts",851,110,23,24,52,35,127,70,102,62,71,53,117,93,10,14,98,85,182,76,69,70
1400000US25017339900,25017339900,"Census Tract 3399, Middlesex County, Massachusetts",1056,146,43,52,68,52,239,96,68,56,164,116,167,122,106,84,22,32,179,94,0,17
1400000US25017340000,25017340000,"Census Tract 3400, Middlesex County, Massachusetts",460,89,24,24,32,25,49,39,88,57,38,45,0,12,33,31,17,22,160,86,19,21
1400000US25017340100,25017340100,"Census Tract 3401, Middlesex County, Massachusetts",134,92,0,17,31,35,0,17,0,17,0,17,43,67,0,17,13,23,34,41,13,20
1400000US25017341101,25017341101,"Census Tract 3411.01, Middlesex County, Massachusetts",350,91,8,13,44,46,11,17,64,54,14,16,17,26,19,21,9,15,129,70,35,25
1400000US25017341102,25017341102,"Census Tract 3411.02, Middlesex County, Massachusetts",1445,172,0,12,81,75,119,83,293,125,185,98,132,88,49,41,67,47,366,164,153,96
1400000US25017341200,25017341200,"Census Tract 3412, Middlesex County, Massachusetts",1612,189,28,38,115,81,149,102,201,126,166,112,233,126,71,68,93,76,394,132,162,101
1400000US25017341300,25017341300,"Census Tract 3413, Middlesex County, Massachusetts",1890,161,19,28,157,62,189,92,179,78,309,109,128,79,121,90,173,103,326,121,289,134
1400000US25017341400,25017341400,"Census Tract 3414, Middlesex County, Massachusetts",1180,207,0,17,38,39,193,108,194,109,126,80,124,101,143,103,75,74,242,117,45,72
1400000US25017341500,25017341500,"Census Tract 3415, Middlesex County, Massachusetts",1018,157,8,12,36,43,173,84,86,49,106,66,47,42,76,64,114,74,338,122,34,36
1400000US25017341600,25017341600,"Census Tract 3416, Middlesex County, Massachusetts",1248,167,13,20,96,71,169,90,136,99,110,84,107,79,49,46,198,146,370,137,0,17
1400000US25017341700,25017341700,"Census Tract 3417, Middlesex County, Massachusetts",857,142,23,37,64,73,78,59,103,111,117,62,85,68,45,70,178,143,142,111,22,36
1400000US25017341800,25017341800,"Census Tract 3418, Middlesex County, Massachusetts",1581,183,60,51,80,57,187,86,251,134,58,62,168,134,133,96,92,84,502,160,50,46
1400000US25017341901,25017341901,"Census Tract 3419.01, Middlesex County, Massachusetts",138,69,0,12,16,25,13,12,5,8,4,7,44,46,9,12,32,33,5,8,10,16
1400000US25017341902,25017341902,"Census Tract 3419.02, Middlesex County, Massachusetts",2069,236,29,33,112,81,254,138,371,152,174,102,316,140,153,116,103,84,543,179,14,23
1400000US25017342101,25017342101,"Census Tract 3421.01, Middlesex County, Massachusetts",719,132,0,12,88,69,83,65,58,41,140,76,48,52,14,21,77,77,196,84,15,18
1400000US25017342102,25017342102,"Census Tract 3421.02, Middlesex County, Massachusetts",960,135,0,12,0,12,119,107,77,61,137,70,191,88,122,89,132,93,182,114,0,12
1400000US25017342201,25017342201,"Census Tract 3422.01, Middlesex County, Massachusetts",948,152,8,13,60,62,81,80,70,54,166,100,149,90,69,81,38,46,299,107,8,13
1400000US25017342202,25017342202,"Census Tract 3422.02, Middlesex County, Massachusetts",742,155,39,61,23,24,52,74,51,50,179,116,89,69,24,28,121,137,155,103,9,14
1400000US25017342300,25017342300,"Census Tract 3423, Middlesex County, Massachusetts",1588,207,112,108,156,105,275,97,194,116,86,67,146,106,86,61,188,127,221,125,124,84
1400000US25017342400,25017342400,"Census Tract 3424, Middlesex County, Massachusetts",1745,212,19,28,173,125,194,128,85,73,63,46,245,133,175,137,125,91,611,201,55,55
1400000US25017342500,25017342500,"Census Tract 3425, Middlesex County, Massachusetts",1638,215,67,67,50,46,175,111,150,104,140,96,115,84,64,75,261,141,585,185,31,37
1400000US25017342600,25017342600,"Census Tract 3426, Middlesex County, Massachusetts",1046,126,0,12,81,55,63,43,104,63,161,92,104,61,119,63,110,53,253,89,51,36
1400000US25017350103,25017350103,"Census Tract 3501.03, Middlesex County, Massachusetts",287,61,0,12,68,40,32,29,16,17,37,41,8,17,36,34,5,7,61,52,24,22
1400000US25017350104,25017350104,"Census Tract 3501.04, Middlesex County, Massachusetts",2028,205,42,52,243,115,221,121,144,91,291,164,157,93,108,62,237,148,511,166,74,76
1400000US25017350200,25017350200,"Census Tract 3502, Middlesex County, Massachusetts",1362,217,39,54,65,55,211,93,266,115,162,110,82,75,167,101,52,60,198,86,120,88
1400000US25017350300,25017350300,"Census Tract 3503, Middlesex County, Massachusetts",526,89,26,27,80,52,87,48,66,44,65,46,21,18,23,20,59,48,69,54,30,37
1400000US25017350400,25017350400,"Census Tract 3504, Middlesex County, Massachusetts",1507,187,64,68,205,101,312,120,252,116,187,88,71,44,81,78,141,90,194,77,0,17
