Var1,GEOid2,areaLand,Perc_Water,Pop_2009,PopDen_2009,Pop_Black_2009,Pop_Hispanic_2009,Pop_WhiteNH_2009,Pop_NonWhite_2009,Perc_NonWhite_2009,Perc_Black_2009,Perc_Hispanic_2009,Pop_2014,PopDen_2014,Pop_Black_2014,Pop_Hispanic_2014,Pop_WhiteNH_2014,Pop_NonWhite_2014,Perc_NonWhite_2014,Perc_Black_2014,Perc_Hispanic_2014,PopDen_Change,IncMedian_2009,MedianRent_2009,IncMedian_2014,MedianRent_2014,Perc_RentBurdened_2009,Perc_RentBurdened_2014,Perc_RentBurdened_Change,HousingUnits_2009,OwnedUnits_2009,RentedUnits_2009,Perc_UnitsOwned_2009,HousingUnits_2014,OwnedUnits_2014,RentedUnits_2014,Perc_UnitsOwned_2014,NewArrivalOwner_2014,DisplacedOwner_2014,NewArrivalRenter_2014,DisplacedRenter_2014,Displaced_2014,NewArrival_2014,Displaced_Density_2014,NewArrival_Density_2014,Perc_OwnerDisplaced,Perc_RenterDisplaced,Perc_OwnerNewArrival,Perc_RenterNewArrival,Perc_Displaced,Perc_NewArrival,IncMedianAbsChange,RentMedianAbsChange,IncMedianPercChange,RentMedianPercChange,Pop_NonWhite_Change,Perc_NonWhite_Change
1400000US25025020200,25025020200,0.0902657279446306,0,3816,42275.1811445065,22,204,3310,506,0.132599580712788,0.00576519916142558,0.0534591194968553,3908,43294.3941071099,96,226,3088,820,0.209825997952917,0.0245649948822927,0.0578300921187308,1019.21296260341,63335.4828,1592.5345,75197,1772,0.543217665615142,0.513348164627364,-0.0298695009877782,2243,658,1585,0.293357111012037,2209,411,1798,0.186057039384337,63,310,1106,893,1203,1169,13327.3173262163,12950.6516661237,0.47112462006079,0.563406940063091,0.153284671532847,0.615127919911012,0.536335265269728,0.529198732458126,11861.5172,179.4655,0.187280757572436,0.112691750163026,314,0.0772264172401288
1400000US25025020301,25025020301,0.0989422587821133,0.00127832383684223,1869.6552,18896.4273002629,225.4368,54.5214,1317.7026,551.9526,0.29521625163827,0.120576671035387,0.0291612057667104,2609,26368.9148814101,30,30,1777,832,0.318896128784975,0.0114986584898429,0.0114986584898429,7472.48758114726,89707.6337,2066.4375,106630,NaN,0.509279240397065,0.392372881355932,-0.116906359041133,1019.979,310.2819,709.6971,0.304204204204204,1360,180,1180,0.132352941176471,31,161.2819,624,153.6971,314.979,655,3183.46279817236,6620.0227088247,0.519791518615814,0.216567180561961,0.172222222222222,0.528813559322034,0.30880929901498,0.481617647058824,16922.3663,NaN,0.188639089027716,NaN,280.0474,0.0236798771467051
1400000US25025020302,25025020302,0.0296458433056069,0,1091.3952,36814.4427112176,131.5968,31.8264,769.1976,322.1976,0.29521625163827,0.120576671035387,0.0291612057667104,1068,36025.2865465969,15,24,997,71,0.0664794007490637,0.0140449438202247,0.0224719101123595,-789.156164620726,89707.6337,2066.4375,81680,1814,0.509279240397065,0.432098765432099,-0.0771804749649663,595.404,181.1244,414.2796,0.304204204204204,633,228,405,0.360189573459716,31,-15.8756,289,298.2796,282.404,320,9525.92230515462,10794.0933472949,0,0.719995867525217,0.135964912280702,0.71358024691358,0.474306521286387,0.505529225908373,-8027.63370000001,-252.4375,-0.08948662860561,-0.12216072346732,-251.1976,-0.228736850889206
1400000US25025020303,25025020303,0.173298954302944,0.149291044281065,3142.3392,18132.4764055234,378.8928,91.6344,2214.6696,927.6696,0.29521625163827,0.120576671035387,0.0291612057667104,3487,20121.2985619312,303,209,1887,1600,0.458847146544307,0.0868941783768282,0.0599369085173502,1988.82215640782,89707.6337,2066.4375,85119,NaN,0.509279240397065,0.5650623885918,0.0557831481947352,1714.284,521.4924,1192.7916,0.304204204204204,1596,474,1122,0.296992481203008,88,135.4924,583,653.7916,789.284,671,4554.46487357479,3871.92180529275,0.259816633952863,0.548118883466315,0.185654008438819,0.519607843137255,0.460416127082794,0.420426065162907,-4588.63370000001,NaN,-0.0511509835979544,NaN,672.3304,0.163630894906037
1400000US25025030100,25025030100,0.0294775019276636,0,1967,66728.8566319807,108,11,1840,127,0.0645653279105236,0.0549059481443823,0.00559227249618709,2186,74158.251447641,0,29,2060,126,0.0576395242451967,0,0.0132662397072278,7429.39481566029,57662.9741,1320.3158,68350,1626,0.473532242540905,0.469478357380688,-0.0040538851602166,1224,185,1039,0.151143790849673,1223,322,901,0.263286999182338,45,-92,524,662,570,569,19336.781027061,19302.8568498206,0,0.637151106833494,0.139751552795031,0.58157602663707,0.465686274509804,0.465249386753884,10687.0259,305.6842,0.185336016166395,0.231523549138774,-1,-0.00692580366532693
1400000US25025030200,25025030200,0.0515147782751255,0,1578,30631.9866422089,0,51,1451,127,0.0804816223067174,0,0.032319391634981,1754,34048.4819837988,25,149,1473,281,0.160205245153934,0.0142531356898518,0.0849486887115165,3416.49534158984,59668.7961,1298.2738,72554,1630,0.401913875598086,0.497212931995541,0.0952990563974546,923,87,836,0.0942578548212351,1077,180,897,0.167130919220056,39,-54,538,477,423,577,8211.23596302559,11200.6693869167,0,0.570574162679426,0.216666666666667,0.599777034559643,0.458288190682557,0.535747446610956,12885.2039,331.7262,0.215945431149733,0.255513282329197,154,0.0797236228472165
1400000US25025030300,25025030300,1.06777391613142,0.25327015692217,4517,4230.29625631356,82,170,3937,580,0.12840380783706,0.0181536417976533,0.0376355988487934,5451,5105.01325950082,331,206,4215,1236,0.226747385800771,0.0607228031553843,0.0377912309667951,874.717003187263,111304.3853,1876.8763,100278,NaN,0.348936170212766,0.498320268756999,0.149384098544233,2549,1139,1410,0.446841898783837,2790,1004,1786,0.359856630824373,241,376,897,521,897,1138,840.065473082414,1065.76868268427,0.330114135206321,0.369503546099291,0.24003984063745,0.502239641657335,0.3519027069439,0.407885304659498,-11026.3853,NaN,-0.0990651470764648,NaN,656,0.0983435779637105
1400000US25025030400,25025030400,0.0419444164974162,0,2267,54047.7181304846,9,0,2173,94,0.0414644905161006,0.00397000441111601,0,2588,61700.7033620178,15,50,2371,217,0.0838485316846986,0.00579598145285935,0.0193199381761978,7652.98523153312,72049.7875,1444.8531,67367,1533,0.334305150631681,0.446728971962617,0.112423821330936,1367,338,1029,0.247256766642282,1467,397,1070,0.270620313565099,78,19,558,517,536,636,12778.8164613762,15162.9240101404,0.0562130177514793,0.50242954324587,0.19647355163728,0.521495327102804,0.392099487929773,0.433537832310838,-4682.78750000001,88.1469,-0.0649937725354153,0.0610075169579523,123,0.042384041168598
1400000US25025030500,25025030500,0.0736431751849605,0.605452758959508,2640,35848.5357722483,23,149,2442,198,0.075,0.00871212121212121,0.0564393939393939,2701,36676.8542124404,9,17,2454,247,0.0914476119955572,0.00333209922251018,0.00629396519807479,828.318440192095,111686.814,1751.2369,103250,1871,0.31496062992126,0.476457399103139,0.161496769181879,1474,712,762,0.483039348710991,1508,616,892,0.408488063660477,200,296,565,435,731,765,9926.24229148238,10387.9279794583,0.415730337078652,0.570866141732283,0.324675324675325,0.633408071748879,0.495929443690638,0.507294429708223,-8436.81400000001,119.7631,-0.0755399290018248,0.068387720701865,49,0.0164476119955572
1400000US25025040100,25025040100,0.10013261765413,0.200093148352631,2555,25516.1610657705,0,36,2388,167,0.0653620352250489,0,0.0140900195694716,2308,23049.4323834827,0,147,2103,205,0.0888214904679376,0,0.0636915077989601,-2466.7286822878,119323.2649,1714.8676,124622,1943,0.296511627906977,0.290909090909091,-0.00560253699788588,1372,684,688,0.498542274052478,1149,599,550,0.521322889469104,107,192,177,315,507,284,5063.28518995917,2836.23864684103,0.280701754385965,0.457848837209302,0.178631051752922,0.321818181818182,0.369533527696793,0.247171453437772,5298.73509999999,228.1324,0.04440655478578,0.133032077811721,38,0.0234594552428887
1400000US25025040200,25025040200,0.0554325763530864,0,1732,31245.1650987274,289,254,1189,543,0.3135103926097,0.166859122401848,0.146651270207852,1913,34510.3930911464,326,290,726,1187,0.620491374803973,0.170412963930998,0.151594354417146,3265.22799241898,55014.6278,NaN,47527,359,0.326633165829146,0.266247379454927,-0.0603857863742192,620,222,398,0.358064516129032,663,186,477,0.280542986425339,20,56,124,45,101,144,1822.03329963711,2597.75044700736,0.252252252252252,0.113065326633166,0.10752688172043,0.259958071278826,0.162903225806452,0.217194570135747,-7487.6278,NaN,-0.136102489454632,NaN,644,0.306980982194273
1400000US25025040300,25025040300,0.108146979998097,0,4829,44652.1946344222,329,6,3801,1028,0.212880513563885,0.0681300476289087,0.00124249326982812,4181,38660.3490922591,318,32,3503,678,0.162162162162162,0.0760583592442,0.00765367137048553,-5991.8455421631,119808.1889,1324.7242,116830,1576,0.176408076514346,0.310265282583622,0.133857206069275,2123,1182,941,0.556759302873293,1959,1092,867,0.557427258805513,199,289,387,461,750,586,6935.00641454062,5418.55167856107,0.244500846023689,0.48990435706695,0.182234432234432,0.44636678200692,0.353273669335845,0.299132210311383,-2978.18890000001,251.2758,-0.0248579744618776,0.189681595610618,-350,-0.0507183514017227
1400000US25025040401,25025040401,0.165964521240073,0.062344030853533,2769,16684.2887823871,0,0,2641,128,0.0462260743950885,0,0,2512,15135.7650492439,101,0,2000,512,0.203821656050955,0.0402070063694267,0,-1548.52373314319,64546.6907,942.2955,57569,928,0.385403329065301,0.483870967741935,0.0984676386766346,1235,454,781,0.367611336032389,1189,383,806,0.322119428090833,54,125,316,291,416,370,2506.55981707224,2229.39214499214,0.275330396475771,0.372599231754161,0.140992167101828,0.392059553349876,0.336842105263158,0.311185870479394,-6977.69070000001,-14.2955000000001,-0.108102996828,-0.0151709309871479,384,0.157595581655867
1400000US25025040600,25025040600,0.55093152258247,0.22770552226931,2689,4880.82436705639,20,41,2571,118,0.043882484194868,0.00743770918557084,0.0152473038304202,2870,5209.35884471991,95,91,2537,333,0.11602787456446,0.0331010452961672,0.0317073170731707,328.534477663521,107179.225,1469.0993,136875,1438,0.34625322997416,0.274907749077491,-0.0713454808966694,1222,835,387,0.683306055646481,1303,761,542,0.584036838066001,147,221,294,139,360,441,653.43874010424,800.462456627694,0.264670658682635,0.359173126614987,0.193166885676741,0.542435424354244,0.294599018003273,0.338449731389102,29695.775,-31.0993000000001,0.27706652105387,-0.0211689570609693,215,0.0721453903695919
1400000US25025040801,25025040801,0.367737106868266,0.441367749564205,3662,9958.20093105761,459,229,1848,1814,0.495357728017477,0.125341343528127,0.0625341343528127,4170,11339.6225785118,935,273,1865,2305,0.552757793764988,0.224220623501199,0.0654676258992806,1381.4216474542,42620.4112,404.4707,54159,852,0.480402010050251,0.446955430006277,-0.0334465800439738,1670,675,995,0.404191616766467,2129,536,1593,0.251761390324096,129,268,703,105,373,832,1014.31156397719,2262.485847799,0.397037037037037,0.105527638190955,0.240671641791045,0.441305712492153,0.223353293413174,0.390793799906059,11538.5888,447.5293,0.27072917588369,1.10645666051954,491,0.0574000657475112
1400000US25025050101,25025050101,0.115743191625751,0.381004691423285,5537,47838.6669852995,114,2003,1756,3781,0.682860754921438,0.0205887664800433,0.361748239118656,5586,48262.0180205676,242,1799,1393,4193,0.75062656641604,0.0433225921947726,0.322055137844612,423.351035268133,33584.2933,1104.3042,42763,957,0.596491228070175,0.482583454281568,-0.113907773788608,1704,279,1425,0.163732394366197,1770,392,1378,0.221468926553672,31,-82,555,602,520,586,4492.70486407003,5062.93278912507,0,0.422456140350877,0.0790816326530612,0.402757619738752,0.305164319248826,0.331073446327684,9178.7067,-147.3042,0.273303553479864,-0.133390962381561,412,0.0677658114946025
1400000US25025050200,25025050200,0.0939283112271315,0,5730,61003.9712749022,177,2211,1754,3976,0.693891797556719,0.0308900523560209,0.38586387434555,5472,58257.1956049327,212,1926,1193,4279,0.781980994152047,0.0387426900584795,0.351973684210526,-2746.77566996941,54982.6669,1212.31,52448,1104,0.483769633507853,0.526580459770115,0.0428108262622615,1559,604,955,0.387427838357922,1815,423,1392,0.233057851239669,27,208,623,186,394,650,4194.68842623236,6920.17126155086,0.344370860927152,0.194764397905759,0.0638297872340425,0.447557471264368,0.252726106478512,0.358126721763085,-2534.6669,-108.31,-0.0460993808214131,-0.0893418350091974,303,0.0880891965953278
1400000US25025050300,25025050300,0.137193589774878,0.506094450429162,1652,12041.3789209159,315,374,381,1271,0.769370460048426,0.190677966101695,0.226392251815981,2359,17194.6809167316,394,478,747,1612,0.68334039847393,0.167019923696482,0.202628232301823,5153.3019958157,18124.0345,611.6655,15054,477,0.517693315858453,0.480984340044743,-0.0367089758137107,796,33,763,0.0414572864321608,995,101,894,0.101507537688442,20,-48,279,148,100,299,728.897029111131,2179.40211704228,0,0.193971166448231,0.198019801980198,0.312080536912752,0.125628140703518,0.300502512562814,-3070.0345,-134.6655,-0.169390237035799,-0.220162000308992,341,-0.0860300615744966
1400000US25025050400,25025050400,0.0509576300907856,0,2709,53161.8129644898,0,607,1477,1232,0.454780361757106,0,0.22406792174234,2505,49158.4870712613,72,1038,896,1609,0.642315369261477,0.0287425149700599,0.41437125748503,-4003.32589322847,55440.0384,1128.5504,53065,1225,0.473618090452261,0.408707865168539,-0.064910225283722,961,165,796,0.171696149843913,990,278,712,0.280808080808081,24,-89,392,476,387,416,7594.54470921283,8163.6449587404,0,0.597989949748744,0.0863309352517986,0.550561797752809,0.40270551508845,0.42020202020202,-2375.0384,96.4495999999999,-0.0428397683072313,0.0854632633154885,377,0.187535007504371
1400000US25025050500,25025050500,0.0443143233272697,0,2028,45763.9843673756,16,670,751,1277,0.629684418145957,0.00788954635108481,0.330374753451677,2201,49667.9140002927,23,814,827,1374,0.624261699227624,0.0104497955474784,0.369831894593367,3903.92963291715,41079.6754,1211.2079,47869,1190,0.712662337662338,0.558648111332008,-0.15401422633033,753,137,616,0.181938911022576,718,215,503,0.299442896935933,6,-72,146,259,187,152,4219.85457430929,3430.04222082894,0,0.420454545454545,0.027906976744186,0.290258449304175,0.248339973439575,0.211699164345404,6789.3246,-21.2079000000001,0.165272109233852,-0.0175097107606383,97,-0.0054227189183329
1400000US25025050600,25025050600,0.0653400069907603,0,2050,31374.3461994103,102,690,743,1307,0.637560975609756,0.0497560975609756,0.336585365853659,2384,36486.0689460459,45,949,440,1944,0.815436241610738,0.0188758389261745,0.398070469798658,5111.72274663563,47725.3384,1215.6163,46429,1135,0.552688172043011,0.561270801815431,0.00858262977242041,597,132,465,0.221105527638191,788,127,661,0.161167512690355,9,14,357,161,175,366,2678.29784629112,5601.46863852886,0.106060606060606,0.346236559139785,0.0708661417322835,0.540090771558245,0.293132328308208,0.464467005076142,-1296.3384,-80.6163000000001,-0.0271624768615575,-0.0663172252626097,637,0.177875266000982
1400000US25025050700,25025050700,0.209829805524802,0,5182,24696.2055130318,25,1533,1933,3249,0.626978000771903,0.00482439212659205,0.295831725202624,4939,23538.1240889356,118,1647,1047,3892,0.788013767969225,0.0238914760072889,0.33346831342377,-1158.08142409624,60727.9142,1364.3998,55125,1206,0.451086956521739,0.551948051948052,0.100861095426313,1388,284,1104,0.204610951008646,1524,292,1232,0.191601049868766,32,24,552,424,448,584,2135.06369545316,2783.20803157286,0.0845070422535211,0.384057971014493,0.10958904109589,0.448051948051948,0.322766570605187,0.383202099737533,-5602.91420000001,-158.3998,-0.0922625825999472,-0.116094857240524,643,0.161035767197322
1400000US25025050901,25025050901,0.237427752801483,0.239952983112731,4429,18654.095604835,131,1176,1583,2846,0.642582975841048,0.0295777827952134,0.26552269135245,4963,20903.2008324218,96,1607,1071,3892,0.784203102961918,0.0193431392303043,0.323796091073947,2249.10522758679,44491.777,1234.352,62570,1234,0.640988372093023,0.418056918547596,-0.222931453545428,1212,524,688,0.432343234323432,1412,393,1019,0.278328611898017,62,193,422,91,284,484,1196.15334201245,2038.51485047192,0.368320610687023,0.132267441860465,0.157760814249364,0.414131501472031,0.234323432343234,0.342776203966006,18078.223,-0.352000000000089,0.406327286051083,-0.000285169870507026,1046,0.141620127120871
1400000US25025051000,25025051000,0.806420838041777,0.167524275443479,4332,5371.88499558041,120,536,3275,1057,0.243998153277932,0.0277008310249307,0.123730378578024,4655,5772.4202803386,96,848,2427,2228,0.478625134264232,0.0206229860365199,0.182169709989259,400.535284758189,48286.3073,950.0102,52170,1099,0.593396226415094,0.38481449525453,-0.208581731160565,1761,701,1060,0.398069278818853,1752,593,1159,0.338470319634703,33,141,320,221,362,353,448.897130286267,437.736704395172,0.20114122681883,0.208490566037736,0.0556492411467116,0.276100086281277,0.205565019875071,0.20148401826484,3883.6927,148.9898,0.0804305178250812,0.156829684565492,1171,0.2346269809863
1400000US25025051101,25025051101,0.895302768971387,0.349605636647182,6995,7812.99940358339,417,1574,3993,3002,0.429163688348821,0.059614010007148,0.225017869907076,6386,7132.78258631644,341,1511,2856,3530,0.552771688067648,0.0533980582524272,0.236611337300345,-680.216817266945,64241.409,1423.9132,47813,1138,0.400851063829787,0.435309114085405,0.0344580502556175,2161,986,1175,0.456270245256826,2332,763,1569,0.327186963979417,80,303,376,-18,285,456,318.328067193891,509.324907510225,0.307302231237323,0,0.104849279161206,0.239643084767368,0.131883387320685,0.195540308747856,-16428.409,-285.9132,-0.255729275800909,-0.200793980981425,528,0.123607999718827
1400000US25025051200,25025051200,0.159112718274518,0.546250520256418,2724.615,17123.8039896925,12.8925,502.8075,1565.1495,1159.4655,0.425552050473186,0.00473186119873817,0.184542586750789,2582,16227.4897192396,149,341,1296,1286,0.498063516653757,0.057707203718048,0.132068164213788,-896.314270452889,46386.2869,1120.8357,61016,1193,0.592356687898089,0.51536312849162,-0.076993559406469,1145.7135,336.0645,809.649,0.293323330832708,1097,381,716,0.347310847766636,25,-19.9355,276,369.649,349.7135,301,2197.89784118098,1891.74066827696,0,0.456554630463324,0.0656167979002625,0.385474860335196,0.305236431271867,0.274384685505925,14629.7131,72.1642999999999,0.315388751238892,0.0643843696270559,126.5345,0.0725114661805706
1400000US25025060101,25025060101,0.114141245806744,0,3460,30313.3190420772,22,0,3430,30,0.00867052023121387,0.00635838150289017,0,3696,32380.9327108432,42,21,3501,195,0.0527597402597403,0.0113636363636364,0.00568181818181818,2067.61366876596,76919.9674,1242.0667,94526,1575,0.37636761487965,0.332594235033259,-0.0437733798463905,1663,749,914,0.450390859891762,1631,729,902,0.446965052115267,135,155,386,398,553,521,4844.87440181177,4564.52000604689,0.20694259012016,0.435448577680525,0.185185185185185,0.427937915742794,0.332531569452796,0.319435928877989,17606.0326,332.9333,0.228887676309649,0.268047843163334,165,0.0440892200285264
1400000US25025060200,25025060200,0.0657867294088347,0,2521,38320.7984749193,0,0,2467,54,0.021420071400238,0,0,2254,34262.2291798763,1,1,2139,115,0.0510204081632653,0.000443655723158829,0.000443655723158829,-4058.56929504302,90579.3948,1670.7836,97305,1563,0.486666666666667,0.38498789346247,-0.101678773204197,1020,420,600,0.411764705882353,955,542,413,0.567539267015707,82,-40,187,374,334,269,5077.01177731973,4088.97056317068,0,0.623333333333333,0.151291512915129,0.452784503631961,0.327450980392157,0.281675392670157,6725.60519999999,-107.7836,0.0742509399058161,-0.0645108079825539,61,0.0296003367630273
1400000US25025060301,25025060301,0.105220311087981,0,3358,31913.9904195128,8,0,3293,65,0.0193567599761763,0.00238237045860631,0,3173,30155.7747472049,2,27,3102,71,0.0223763000315159,0.000630318310746927,0.00850929719508352,-1758.21567230788,91670.4738,1432.73,83015,1413,0.263556116015132,0.357664233576642,0.0941081175615099,1642,849,793,0.517052375152253,1487,665,822,0.447209145931406,131,315,406,377,692,537,6576.67700128138,5103.57738394234,0.371024734982332,0.475409836065574,0.196992481203008,0.493917274939173,0.421437271619976,0.361129791526564,-8655.47380000001,-19.73,-0.0944194290833916,-0.0137709128726278,6,0.00301954005533962
1400000US25025060400,25025060400,0.154162863996459,0,5540,35936.0215319251,10,42,5412,128,0.0231046931407942,0.00180505415162455,0.0075812274368231,5173,33555.4222715972,97,117,4869,304,0.0587666731103808,0.0187512081964044,0.0226174366905084,-2380.59926032789,75824.48,1210.1058,95085,1518,0.555211558307534,0.4,-0.155211558307534,2416,1447,969,0.598923841059603,2504,809,1695,0.323083067092652,198,836,1010,284,1120,1208,7265.04406421591,7835.86895497573,0.577747062888735,0.293085655314757,0.244746600741656,0.595870206489675,0.463576158940397,0.482428115015974,19260.52,307.8942,0.254014534619954,0.254435769169935,176,0.0356619799695866
1400000US25025060501,25025060501,0.158975265222802,0,3832,24104.3787197303,0,0,3579,253,0.0660229645093946,0,0,3806,23940.8312649514,25,33,3492,314,0.0825013137151865,0.00656857593273778,0.00867052023121387,-163.547454778964,94102.8085,1315.9074,99563,1566,0.353846153846154,0.449473684210526,0.0956275303643724,1702,792,910,0.465334900117509,1847,897,950,0.485652409312399,312,207,471,431,638,783,4013.20292880687,4925.29450353571,0.261363636363636,0.473626373626374,0.347826086956522,0.495789473684211,0.374853113983549,0.423930698429886,5460.19149999999,250.0926,0.0580236826831793,0.190053342659217,61,0.016478349205792
1400000US25025060600,25025060600,0.486865272944543,0.334046834400152,2036.2495,4182.36751141613,61.5931,87.3335,1761.3788,274.8707,0.134988713318284,0.0302483069977427,0.0428893905191874,2538,5212.94111746823,6,33,2184,354,0.139479905437352,0.00236406619385343,0.0130023640661939,1030.5736060521,84121.0888,1872.4679,110109,NaN,0.504504504504504,0.493485342019544,-0.0110191624849605,1187.7356,371.3972,816.3384,0.312693498452012,1342,728,614,0.5424739195231,152,-204.6028,419,621.3384,416.7356,571,855.95671566304,1172.8090536148,0,0.761128473192,0.208791208791209,0.682410423452769,0.350865630364199,0.42548435171386,25987.9112,NaN,0.308934555778122,NaN,79.1292999999998,0.00449119211906776
1400000US25025060700,25025060700,0.148528061084292,0,1696.8584,11424.4970789527,499.0576,114.036,377.6073,1319.2511,0.777466817502274,0.294106803490497,0.0672041933493095,2281,15357.3673779091,688,140,510,1771,0.776413853572994,0.301622095572117,0.0613765892152565,3932.87029895644,21330.05927024,490.9017904,16964,444,0.520470781597038,0.573472041612484,0.0530012600154459,560.35,0.8379,559.5121,0.00149531542785759,769,0,769,0,0,0.8379,137,-72.4879,-71.65,137,-482.400426403853,922.38462550353,1,0,NaN,0.17815344603381,0,0.17815344603381,-4366.05927024,-46.9017904000001,-0.204690442484217,-0.0955421049937163,451.7489,-0.00105296392927923
1400000US25025060800,25025060800,0.263498272346184,0,4096,15544.6939500942,44,41,3741,355,0.086669921875,0.0107421875,0.010009765625,4532,17199.3537553289,3,13,4046,486,0.107237422771403,0.000661959399823478,0.0028684907325684,1654.65980523464,81354.8178,1158.3071,90761,1470,0.576679340937896,0.310280373831776,-0.26639896710612,1893,1104,789,0.583201267828843,1948,878,1070,0.450718685831622,133,359,464,183,542,597,2056.93948265407,2265.6695039566,0.32518115942029,0.231939163498099,0.151480637813212,0.433644859813084,0.286318013734812,0.3064681724846,9406.1822,311.6929,0.11561923994623,0.269093489973428,131,0.0205675008964034
1400000US25025061000,25025061000,0.0668102913192195,0,3292,49273.8459150078,322,67,1782,1510,0.45868772782503,0.097812879708384,0.0203523693803159,3235,48420.6839413882,451,312,1335,1900,0.587326120556414,0.139412673879444,0.0964451313755796,-853.161973619513,26409.6223,455.1673,27292,520,0.456635318704284,0.403558052434457,-0.0530772662698273,1265,308,957,0.243478260869565,1286,218,1068,0.169517884914463,5,95,312,201,296,317,4430.45516125222,4744.77799363835,0.308441558441558,0.210031347962382,0.0229357798165138,0.292134831460674,0.23399209486166,0.246500777604977,882.377699999997,64.8327,0.0334112199703817,0.142437077531712,390,0.128638392731384
1400000US25025061101,25025061101,0.0638160541954797,0,2168,33972.6425792331,534,479,526,1642,0.757380073800738,0.246309963099631,0.220940959409594,2269,35555.3164263283,505,404,258,2011,0.886293521375055,0.222565006610842,0.178052005288673,1582.67384709527,11296.525,309.6901,16710,343,0.543973941368078,0.435467980295566,-0.108505961072512,937,16,921,0.0170757737459979,1015,0,1015,0,0,16,225,131,147,225,2303.49559923767,3525.75857026173,1,0.142236699239957,NaN,0.221674876847291,0.156883671291355,0.221674876847291,5413.475,33.3099,0.479215953578645,0.107558814440629,369,0.128913447574317
1400000US25025061200,25025061200,0.711006412218994,0.0378538709958886,3173.1416,4462.88745849264,63.9424,39.964,2894.3927,278.7489,0.0878463476070529,0.0201511335012594,0.0125944584382872,3457,4862.12211393562,138,116,3018,439,0.126988718542089,0.0399190049175586,0.0335551055828753,399.234655442981,92861.8439,1470.2014,82244,1946,0.409490333919156,0.436161096829477,0.0266707629103208,1498.65,930.1621,568.4879,0.620666666666667,1943,776,1167,0.399382398353062,253,407.1621,716,117.4879,524.65,969,737.897705257832,1362.85690726168,0.43773241244725,0.206667371460325,0.326030927835052,0.613538988860326,0.350081740232876,0.498713329902213,-10617.8439,475.7986,-0.114340222572298,0.323628177744899,160.2511,0.0391423709350356
1400000US25025070101,25025070101,1.18047653814409,0.0803209335987626,4170,3532.47173091298,200,204,2429,1741,0.417505995203837,0.0479616306954436,0.0489208633093525,5499,4658.28826098093,180,246,3571,1928,0.350609201673031,0.0327332242225859,0.0447354064375341,1125.81653006795,51347.9411,1461.3846,90268,NaN,0.578717201166181,0.544609665427509,-0.0341075357386714,2140,768,1372,0.358878504672897,2695,1081,1614,0.401113172541744,157,-156,893,651,495,1050,419.322183885354,889.47129915075,0,0.474489795918367,0.145235892691952,0.553283767038414,0.231308411214953,0.38961038961039,38920.0589,NaN,0.757967273199976,NaN,187,-0.0668967935308055
1400000US25025070200,25025070200,0.103776281836816,0,4685,45145.1903756483,107,37,1247,3438,0.733831376734258,0.0228388473852721,0.00789754535752401,5460,52613.1781112145,108,129,1910,3550,0.65018315018315,0.0197802197802198,0.0236263736263736,7467.98773556615,16207.4826,768.1637,19532,891,0.56596035543404,0.688567674113009,0.12260731867897,1606,143,1463,0.089041095890411,1665,143,1522,0.0858858858858859,32,32,470,411,443,502,4268.79815078169,4837.32883000543,0.223776223776224,0.28092959671907,0.223776223776224,0.30880420499343,0.275840597758406,0.301501501501502,3324.5174,122.8363,0.20512237970874,0.159909014185388,112,-0.083648226551108
1400000US25025070300,25025070300,0.129755294715066,0,4434,34172.0159453745,197,269,3319,1115,0.251465944970681,0.0444294091114118,0.0606675687866486,4504,34711.4929675162,100,313,3363,1141,0.253330373001776,0.022202486678508,0.06949378330373,539.477022141684,109183.9449,1665.2731,122540,1451,0.416348357524828,0.4792,0.0628516424751719,2582,1273,1309,0.493028659953524,2475,1225,1250,0.494949494949495,361,409,541,600,1009,902,7776.17593344224,6951.54677102567,0.321288295365279,0.458365164247517,0.29469387755102,0.4328,0.390782339271882,0.364444444444444,13356.0551,-214.2731,0.122326181859729,-0.128671447343982,26,0.0018644280310951
1400000US25025070402,25025070402,0.103346161894089,0.0367883348267461,1851,17910.679662172,383,0,106,1745,0.942733657482442,0.206915180983252,0,1656,16023.8171369837,150,20,153,1503,0.907608695652174,0.0905797101449275,0.0120772946859903,-1886.8625251883,18169.2206,579.7046,13693,405,0.679331306990882,0.670694864048338,-0.00863644294254318,658,0,658,0,662,0,662,0,0,0,91,87,87,91,841.830972776316,880.535845087871,NaN,0.132218844984802,NaN,0.137462235649547,0.132218844984802,0.137462235649547,-4476.2206,-174.7046,-0.246362829674708,-0.301368317587958,-242,-0.035124961830268
1400000US25025070500,25025070500,0.114780248055589,0,7928,69071.117498896,598,633,4641,3287,0.414606458123108,0.0754288597376387,0.0798435923309788,5952,51855.6119265173,336,155,3792,2160,0.362903225806452,0.0564516129032258,0.0260416666666667,NaN,73014.125,1246.4751,97500,1394,0.404630650496141,0.407573812580231,0.00294316208408996,3042,1228,1814,0.403681788297173,2952,1394,1558,0.472222222222222,341,175,551,807,982,892,8555.47898384408,7771.37194866489,0.142508143322476,0.444873208379272,0.244619799139168,0.353658536585366,0.322813938198554,0.302168021680217,24485.875,147.5249,0.335358055718671,0.118353667875114,-1127,-0.0517032323166564
