GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24
1400000US25021419800,25021419800,"Census Tract 4198, Norfolk County, Massachusetts",503,117,503,117,0,127,0,127,0,127,0,127,0,127,0,127,0,127,29,46,2,7,0,127,0,127,12,18,32,44,0,127,0,127,81,54,12,20,138,93,83,58,114,64,0,127,0,127
1400000US25021420100,25021420100,"Census Tract 4201, Norfolk County, Massachusetts",666,178,631,173,0,127,0,127,0,127,0,127,0,127,0,127,0,127,41,61,54,64,0,127,0,127,0,127,0,127,7,12,0,127,62,81,43,53,77,78,118,98,208,132,21,29,35,32
1400000US25021420201,25021420201,"Census Tract 4202.01, Norfolk County, Massachusetts",313,82,291,78,37,57,0,127,0,127,0,127,0,127,17,28,11,18,70,55,0,127,22,25,26,28,34,33,12,20,8,18,0,127,0,127,9,15,25,28,0,127,20,23,0,127,22,24
1400000US25021420202,25021420202,"Census Tract 4202.02, Norfolk County, Massachusetts",786,167,692,170,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,45,70,0,127,0,127,44,71,39,60,0,127,33,39,0,127,291,136,184,128,18,30,38,47,94,94
1400000US25021420301,25021420301,"Census Tract 4203.01, Norfolk County, Massachusetts",453,193,446,194,0,127,0,127,0,127,53,43,0,127,30,49,15,23,0,127,0,127,0,127,0,127,0,127,34,40,0,127,0,127,19,33,0,127,150,140,44,66,89,122,12,21,7,18
1400000US25021420302,25021420302,"Census Tract 4203.02, Norfolk County, Massachusetts",926,176,913,178,0,127,0,127,23,28,0,127,0,127,13,22,0,127,0,127,0,127,0,127,36,55,40,60,44,71,0,127,0,127,25,35,209,177,214,110,213,122,68,70,28,39,13,23
1400000US25021421100,25021421100,"Census Tract 4211, Norfolk County, Massachusetts",764,157,754,160,0,127,0,127,0,127,70,58,48,44,18,27,34,37,0,127,29,33,43,56,0,127,11,18,0,127,70,87,6,13,0,127,41,63,49,54,313,133,20,26,2,12,10,19
1400000US25021421200,25021421200,"Census Tract 4212, Norfolk County, Massachusetts",332,111,320,109,0,127,0,127,14,23,0,127,0,127,0,127,0,127,11,19,13,21,0,127,0,127,0,127,0,127,0,127,13,21,24,41,35,37,140,78,24,27,0,127,46,43,12,20
1400000US25021422100,25021422100,"Census Tract 4221, Norfolk County, Massachusetts",249,113,193,95,0,127,0,127,33,49,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,16,14,0,127,0,127,52,52,17,20,58,73,17,19,0,127,56,51
1400000US25021422200,25021422200,"Census Tract 4222, Norfolk County, Massachusetts",1003,159,950,154,0,127,0,127,0,127,12,19,14,22,0,127,0,127,0,127,0,127,0,127,0,127,0,127,21,33,0,127,16,26,22,26,142,100,399,119,176,131,93,74,55,73,53,59
1400000US25021422301,25021422301,"Census Tract 4223.01, Norfolk County, Massachusetts",102,57,85,54,0,127,0,127,0,127,0,127,0,127,0,127,0,127,8,13,0,127,0,127,0,127,0,127,0,127,8,13,0,127,0,127,25,37,8,15,13,20,23,35,0,127,17,19
1400000US25021422302,25021422302,"Census Tract 4223.02, Norfolk County, Massachusetts",1079,144,1067,144,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,13,21,0,127,0,127,0,127,17,26,0,127,0,127,130,96,26,30,383,117,269,86,229,129,0,127,12,20
1400000US25021422400,25021422400,"Census Tract 4224, Norfolk County, Massachusetts",1605,168,1554,165,0,127,14,23,13,21,86,77,79,58,13,20,40,39,30,36,0,127,0,127,26,30,9,16,0,127,26,22,45,41,85,85,108,68,301,135,420,133,208,89,51,38,51,43
1400000US25021422501,25021422501,"Census Tract 4225.01, Norfolk County, Massachusetts",986,168,950,157,0,127,0,127,11,19,34,27,21,27,0,127,0,127,10,16,44,54,0,127,0,127,77,70,0,127,10,16,31,52,30,48,172,111,301,115,147,92,44,44,18,26,36,51
1400000US25021422502,25021422502,"Census Tract 4225.02, Norfolk County, Massachusetts",1017,165,999,159,0,127,0,127,13,21,28,27,83,62,48,39,85,79,0,127,0,127,10,16,0,127,0,127,0,127,51,57,38,51,60,60,147,98,270,91,98,73,47,58,21,39,18,27
1400000US25021422600,25021422600,"Census Tract 4226, Norfolk County, Massachusetts",302,117,229,93,0,127,0,127,0,127,0,127,0,127,0,127,0,127,15,25,0,127,0,127,27,30,0,127,64,79,0,127,0,127,20,25,15,25,0,127,0,127,88,88,0,127,73,91
1400000US25021422700,25021422700,"Census Tract 4227, Norfolk County, Massachusetts",206,105,206,105,0,127,0,127,0,127,0,127,0,127,0,127,10,15,0,127,0,127,0,127,11,17,23,26,12,18,0,127,0,127,0,127,0,127,117,96,21,24,12,20,0,127,0,127
1400000US25021422800,25021422800,"Census Tract 4228, Norfolk County, Massachusetts",357,112,357,112,0,127,0,127,0,127,12,19,0,127,0,127,0,127,0,127,11,18,0,127,0,127,0,127,0,127,0,127,0,127,27,41,13,21,59,39,155,85,80,79,0,127,0,127
1400000US25021423100,25021423100,"Census Tract 4231, Norfolk County, Massachusetts",340,184,328,183,0,127,0,127,0,127,0,127,0,127,21,34,46,52,26,29,0,127,0,127,0,127,0,127,17,27,0,127,0,127,5,10,16,24,30,38,3,9,19,30,145,144,12,20
1400000US25021440100,25021440100,"Census Tract 4401, Norfolk County, Massachusetts",733,173,720,172,0,127,0,127,0,127,12,19,13,23,0,127,14,22,0,127,0,127,12,20,0,127,0,127,11,17,43,68,0,127,33,31,102,97,219,95,186,125,62,47,13,22,13,20
1400000US25021441201,25021441201,"Census Tract 4412.01, Norfolk County, Massachusetts",479,131,406,119,0,127,0,127,0,127,13,21,0,127,0,127,31,34,28,32,0,127,13,22,0,127,0,127,28,34,0,127,14,22,27,33,40,58,145,97,52,41,15,23,0,127,73,54
1400000US25021441202,25021441202,"Census Tract 4412.02, Norfolk County, Massachusetts",56,35,47,30,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,9,13,0,127,0,127,8,14,11,18,0,127,0,127,0,127,19,22,0,127,9,15
1400000US25021442101,25021442101,"Census Tract 4421.01, Norfolk County, Massachusetts",353,116,343,114,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,27,44,48,47,47,60,67,36,88,79,43,34,23,29,10,16
1400000US25021442102,25021442102,"Census Tract 4421.02, Norfolk County, Massachusetts",160,86,160,86,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,18,29,0,127,0,127,0,127,0,127,15,24,43,50,59,52,25,40,0,127,0,127,0,127
1400000US25021442103,25021442103,"Census Tract 4421.03, Norfolk County, Massachusetts",13,21,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,13,21
1400000US25021442200,25021442200,"Census Tract 4422, Norfolk County, Massachusetts",1388,204,1373,207,0,127,0,127,39,64,10,17,15,24,13,21,69,53,43,40,15,23,30,34,14,23,0,127,13,22,56,67,60,65,32,37,28,32,390,127,303,141,149,100,94,76,15,24
1400000US25021443101,25021443101,"Census Tract 4431.01, Norfolk County, Massachusetts",465,137,455,135,0,127,0,127,0,127,51,40,0,127,0,127,18,28,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,19,34,106,111,93,81,107,104,61,60,10,16
1400000US25021443102,25021443102,"Census Tract 4431.02, Norfolk County, Massachusetts",425,123,356,117,10,17,0,127,0,127,13,20,0,127,12,20,0,127,0,127,0,127,0,127,38,55,12,18,0,127,11,18,46,59,22,24,49,61,95,64,28,31,20,24,0,127,69,60
1400000US25021456101,25021456101,"Census Tract 4561.01, Norfolk County, Massachusetts",93,52,79,49,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,23,35,0,127,3,6,14,21,0,127,0,127,0,127,0,127,9,13,30,39,0,127,0,127,14,21
1400000US25021456102,25021456102,"Census Tract 4561.02, Norfolk County, Massachusetts",735,169,700,166,0,127,0,127,14,23,28,32,50,64,45,42,0,127,0,127,0,127,13,21,36,56,72,79,0,127,11,17,0,127,45,58,56,45,165,105,50,42,77,81,38,59,35,34
1400000US25021456200,25021456200,"Census Tract 4562, Norfolk County, Massachusetts",131,51,117,50,0,127,0,127,17,26,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,18,28,0,127,0,127,0,127,0,127,68,40,0,127,14,20,0,127,14,22
1400000US25021456300,25021456300,"Census Tract 4563, Norfolk County, Massachusetts",987,191,976,192,0,127,11,19,0,127,0,127,14,21,0,127,15,23,41,61,16,25,42,69,0,127,0,127,31,39,15,24,29,34,66,51,69,44,292,118,46,42,163,107,126,93,11,20
1400000US25021456401,25021456401,"Census Tract 4564.01, Norfolk County, Massachusetts",140,86,140,86,0,127,0,127,0,127,32,50,0,127,7,13,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,34,52,33,50,10,17,12,19,12,20,0,127
1400000US25021456402,25021456402,"Census Tract 4564.02, Norfolk County, Massachusetts",233,74,212,70,0,127,0,127,0,127,0,127,0,127,0,127,11,16,7,12,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,36,27,50,57,8,13,41,41,59,67,21,25
1400000US25021457100,25021457100,"Census Tract 4571, Norfolk County, Massachusetts",331,118,292,110,0,127,14,24,0,127,14,22,0,127,0,127,0,127,0,127,0,127,11,18,15,23,0,127,0,127,0,127,0,127,30,33,11,17,91,71,15,24,91,91,0,127,39,38
1400000US25025000000,25025000000,"Census Tract 0, Suffolk County, Massachusetts",0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25025000100,25025000100,"Census Tract 1, Suffolk County, Massachusetts",937,187,874,194,11,16,19,20,0,127,33,32,0,127,10,16,34,57,0,127,0,127,0,127,31,39,25,28,6,10,23,37,25,25,48,53,7,12,156,104,197,117,197,91,52,48,63,62
1400000US25025000201,25025000201,"Census Tract 2.01, Suffolk County, Massachusetts",1023,133,980,128,0,127,10,16,11,21,0,127,10,16,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,14,23,0,127,369,105,140,81,293,97,133,99,43,39
1400000US25025000202,25025000202,"Census Tract 2.02, Suffolk County, Massachusetts",977,148,972,148,37,45,20,23,0,127,45,51,11,18,0,127,0,127,14,21,21,34,0,127,0,127,0,127,0,127,12,19,10,21,45,43,59,59,189,96,204,113,296,107,9,8,5,8
1400000US25025000301,25025000301,"Census Tract 3.01, Suffolk County, Massachusetts",563,156,490,136,0,127,0,127,0,127,0,127,8,13,0,127,0,127,14,21,0,127,0,127,0,127,0,127,0,127,0,127,0,127,11,17,0,127,129,106,98,58,79,70,151,103,73,80
1400000US25025000302,25025000302,"Census Tract 3.02, Suffolk County, Massachusetts",511,106,460,110,0,127,0,127,0,127,0,127,0,127,16,23,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,23,19,96,69,265,98,60,55,51,42
1400000US25025000401,25025000401,"Census Tract 4.01, Suffolk County, Massachusetts",2415,163,2376,171,19,24,36,44,23,27,283,112,11,18,113,66,0,127,0,127,34,55,0,127,39,45,44,54,0,127,54,52,0,127,54,66,19,20,552,194,568,177,435,179,92,68,39,35
1400000US25025000402,25025000402,"Census Tract 4.02, Suffolk County, Massachusetts",759,178,742,179,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,20,25,0,127,0,127,0,127,25,31,19,19,169,100,109,54,154,70,246,233,17,21
1400000US25025000501,25025000501,"Census Tract 5.01, Suffolk County, Massachusetts",3067,266,2898,256,16,25,0,127,15,24,248,86,17,27,38,33,6,10,24,29,28,32,24,34,9,14,0,127,59,91,32,45,16,26,66,59,202,133,441,127,836,212,598,183,223,115,169,151
1400000US25025000502,25025000502,"Census Tract 5.02, Suffolk County, Massachusetts",1458,170,1458,170,0,127,9,14,23,26,35,33,0,127,16,14,9,14,30,43,0,127,0,127,0,127,0,127,0,127,37,58,28,46,41,37,119,80,409,120,313,120,330,142,59,36,0,127
1400000US25025000601,25025000601,"Census Tract 6.01, Suffolk County, Massachusetts",887,125,871,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,11,17,9,14,0,127,0,127,0,127,27,38,13,16,55,67,230,90,210,92,186,76,130,69,16,19
1400000US25025000602,25025000602,"Census Tract 6.02, Suffolk County, Massachusetts",1614,139,1600,139,48,60,0,127,0,127,282,89,22,28,127,100,27,32,19,31,42,66,62,74,0,127,0,127,34,34,19,29,34,34,28,28,81,68,315,139,234,121,154,127,72,62,14,22
1400000US25025000701,25025000701,"Census Tract 7.01, Suffolk County, Massachusetts",1718,203,1702,201,0,127,0,127,0,127,0,127,24,12,42,51,11,17,0,127,0,127,0,127,0,127,80,106,18,29,0,127,0,127,35,39,198,96,323,143,521,187,407,128,43,41,16,25
1400000US25025000702,25025000702,"Census Tract 7.02, Suffolk County, Massachusetts",2699,231,2686,233,0,127,0,127,13,22,12,19,12,20,44,47,0,127,0,127,13,26,0,127,12,18,50,51,82,84,0,127,87,74,45,39,499,251,624,178,519,144,331,118,343,132,13,18
1400000US25025000801,25025000801,"Census Tract 8.01, Suffolk County, Massachusetts",722,120,722,120,0,127,17,29,14,19,94,32,8,12,0,127,0,127,8,13,0,127,9,15,0,127,0,127,7,12,0,127,4,9,7,20,9,19,9,15,112,77,321,114,103,57,0,127
1400000US25025000802,25025000802,"Census Tract 8.02, Suffolk County, Massachusetts",2258,189,2238,190,0,127,0,127,28,45,59,62,0,127,41,36,9,14,8,15,0,127,0,127,44,39,0,127,19,32,7,16,0,127,52,50,177,112,324,120,446,151,695,224,329,132,20,26
1400000US25025010101,25025010101,"Census Tract 101.01, Suffolk County, Massachusetts",1221,147,1210,145,0,127,0,127,12,20,39,35,46,57,29,26,0,127,22,27,97,83,10,16,0,127,0,127,0,127,0,127,0,127,30,36,28,34,225,113,269,104,230,81,173,71,11,18
1400000US25025010102,25025010102,"Census Tract 101.02, Suffolk County, Massachusetts",296,59,291,59,0,127,0,127,0,127,0,127,0,127,0,127,10,16,0,127,0,127,0,127,0,127,7,12,0,127,0,127,0,127,9,11,10,16,49,47,146,71,42,27,18,23,5,9
1400000US25025010201,25025010201,"Census Tract 102.01, Suffolk County, Massachusetts",3174,304,3174,304,12,20,13,21,51,45,160,105,0,127,12,19,56,75,25,33,12,18,9,14,12,19,11,17,22,25,12,19,15,23,16,26,43,44,658,190,769,215,913,195,353,144,0,127
1400000US25025010202,25025010202,"Census Tract 102.02, Suffolk County, Massachusetts",703,120,689,122,0,127,0,127,0,127,32,51,0,127,0,127,0,127,0,127,0,127,0,127,0,127,14,21,23,27,0,127,15,18,58,41,14,17,123,63,100,49,189,86,121,73,14,14
1400000US25025010300,25025010300,"Census Tract 103, Suffolk County, Massachusetts",556,77,556,77,17,26,5,10,66,52,20,17,67,70,43,48,28,34,18,20,51,57,10,18,14,14,18,26,0,127,15,17,0,127,12,19,9,16,118,82,18,29,27,24,0,127,0,127
1400000US25025010401,25025010401,"Census Tract 104.01, Suffolk County, Massachusetts",2780,169,2751,174,58,67,12,21,10,15,115,58,26,29,76,53,16,25,52,60,48,76,25,30,15,25,0,127,0,127,13,21,0,127,51,34,207,101,466,150,254,111,512,160,795,159,29,28
1400000US25025010402,25025010402,"Census Tract 104.02, Suffolk County, Massachusetts",778,73,778,73,0,127,20,28,73,46,137,63,72,55,35,27,46,39,0,127,0,127,0,127,20,21,0,127,0,127,0,127,0,127,17,32,15,18,155,83,101,73,67,41,20,19,0,127
1400000US25025010500,25025010500,"Census Tract 105, Suffolk County, Massachusetts",1360,128,1352,127,0,127,0,127,23,22,79,44,8,13,50,34,0,127,0,127,26,43,0,127,8,15,0,127,18,22,11,19,10,16,47,49,69,59,290,111,70,48,259,91,384,104,8,13
1400000US25025010600,25025010600,"Census Tract 106, Suffolk County, Massachusetts",1353,153,1335,156,0,127,0,127,0,127,68,43,0,127,0,127,12,19,0,127,0,127,0,127,9,15,0,127,0,127,0,127,0,127,13,20,28,31,74,71,117,74,251,87,763,143,18,27
1400000US25025010700,25025010700,"Census Tract 107, Suffolk County, Massachusetts",1878,257,1854,257,0,127,0,127,0,127,10,15,0,127,0,127,0,127,47,74,22,36,0,127,0,127,0,127,0,127,0,127,8,13,31,37,41,46,198,96,408,182,617,197,472,172,24,30
1400000US25025010800,25025010800,"Census Tract 108, Suffolk County, Massachusetts",2013,264,1920,258,0,127,0,127,0,127,0,127,0,127,0,127,16,26,0,127,0,127,0,127,0,127,0,127,20,33,0,127,0,127,109,90,37,41,263,120,424,167,530,195,521,168,93,101
1400000US25025020100,25025020100,"Census Tract 201, Suffolk County, Massachusetts",1360,234,1286,246,0,127,0,127,0,127,0,127,44,72,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,18,28,0,127,0,127,101,64,205,96,445,158,473,194,74,58
1400000US25025020200,25025020200,"Census Tract 202, Suffolk County, Massachusetts",1585,195,1542,185,0,127,0,127,0,127,99,68,21,39,0,127,0,127,12,20,0,127,10,16,0,127,0,127,0,127,13,20,16,26,35,43,12,19,251,151,387,138,568,170,118,68,43,63
1400000US25025020300,25025020300,"Census Tract 203, Suffolk County, Massachusetts",2317,275,2212,261,0,127,0,127,66,79,27,30,35,30,81,87,0,127,37,40,18,29,0,127,23,27,12,17,16,26,0,127,18,31,27,26,17,19,36,41,156,87,716,250,927,254,105,72
1400000US25025030100,25025030100,"Census Tract 301, Suffolk County, Massachusetts",1039,133,1016,135,0,127,0,127,0,127,8,12,24,27,9,14,7,11,0,127,15,24,0,127,41,38,56,49,17,26,31,28,12,14,9,15,62,56,274,122,211,102,195,68,45,43,23,20
1400000US25025030200,25025030200,"Census Tract 302, Suffolk County, Massachusetts",836,116,836,116,16,25,0,127,0,127,47,59,14,23,0,127,0,127,0,127,0,127,29,46,0,127,10,16,0,127,4,6,0,127,70,64,89,69,195,71,41,45,306,119,15,17,0,127
1400000US25025030300,25025030300,"Census Tract 303, Suffolk County, Massachusetts",1410,178,1379,174,0,127,0,127,17,28,59,59,56,41,118,84,29,32,28,32,55,68,0,127,0,127,0,127,45,69,71,96,23,28,14,22,0,127,11,12,62,71,250,126,541,142,31,35
1400000US25025030400,25025030400,"Census Tract 304, Suffolk County, Massachusetts",1029,124,995,126,0,127,33,44,0,127,0,127,0,127,0,127,0,127,0,127,0,127,29,38,10,16,0,127,11,17,0,127,12,19,73,64,89,50,187,83,220,98,317,85,14,17,34,42
1400000US25025030500,25025030500,"Census Tract 305, Suffolk County, Massachusetts",762,115,762,115,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,8,13,10,16,0,127,0,127,84,75,10,16,21,23,0,127,114,48,87,63,265,91,163,89,0,127
1400000US25025040100,25025040100,"Census Tract 401, Suffolk County, Massachusetts",688,138,673,141,0,127,0,127,5,9,9,13,30,45,29,46,36,40,10,17,9,15,9,14,0,127,10,16,0,127,0,127,0,127,14,16,0,127,121,86,31,43,209,96,151,79,15,23
1400000US25025040200,25025040200,"Census Tract 402, Suffolk County, Massachusetts",398,107,398,107,4,11,0,127,68,73,21,23,8,12,8,13,0,127,43,49,0,127,0,127,14,16,0,127,8,13,0,127,7,13,44,42,54,74,35,42,18,19,19,24,47,64,0,127
1400000US25025040300,25025040300,"Census Tract 403, Suffolk County, Massachusetts",941,157,919,160,21,32,41,54,11,17,0,127,18,30,106,59,0,127,49,60,0,127,45,48,26,24,0,127,14,19,0,127,19,23,16,25,12,18,101,59,117,80,135,98,188,103,22,34
1400000US25025040400,25025040400,"Census Tract 404, Suffolk County, Massachusetts",781,111,781,111,8,15,0,127,0,127,58,45,0,127,18,20,28,27,0,127,10,15,0,127,0,127,0,127,10,16,22,26,62,58,319,74,10,16,108,88,62,51,32,40,34,52,0,127
1400000US25025040600,25025040600,"Census Tract 406, Suffolk County, Massachusetts",387,134,356,136,0,127,0,127,0,127,0,127,0,127,0,127,42,71,9,15,0,127,0,127,0,127,0,127,0,127,0,127,6,10,0,127,14,23,99,65,24,29,131,91,31,34,31,49
1400000US25025040800,25025040800,"Census Tract 408, Suffolk County, Massachusetts",995,126,995,126,8,12,16,21,100,64,143,79,122,81,87,61,62,57,8,13,0,127,9,16,11,18,10,17,16,25,33,34,34,31,23,28,79,74,24,28,49,35,73,66,88,51,0,127
1400000US25025050100,25025050100,"Census Tract 501, Suffolk County, Massachusetts",1425,150,1425,150,16,20,0,127,0,127,79,55,95,88,12,22,26,30,21,23,42,47,11,16,8,11,0,127,53,49,110,107,6,9,91,67,140,94,390,182,186,112,118,67,21,23,0,127
1400000US25025050200,25025050200,"Census Tract 502, Suffolk County, Massachusetts",955,118,955,118,11,17,19,30,0,127,10,15,0,127,0,127,0,127,0,127,9,14,0,127,12,18,20,17,0,127,12,20,50,41,138,89,91,62,264,104,175,96,144,66,0,127,0,127
1400000US25025050300,25025050300,"Census Tract 503, Suffolk County, Massachusetts",763,101,763,101,26,42,0,127,48,64,117,59,48,41,58,52,31,41,32,39,0,127,20,16,15,23,49,55,9,16,23,38,35,35,17,28,65,50,114,91,41,35,15,19,0,127,0,127
1400000US25025050400,25025050400,"Census Tract 504, Suffolk County, Massachusetts",796,108,796,108,0,127,0,127,21,23,0,127,38,39,28,20,0,127,0,127,27,44,21,25,47,57,0,127,9,15,0,127,11,18,87,60,87,44,225,101,150,85,38,48,7,12,0,127
1400000US25025050500,25025050500,"Census Tract 505, Suffolk County, Massachusetts",616,95,616,95,0,127,0,127,0,127,0,127,10,15,0,127,0,127,8,13,0,127,0,127,6,26,0,127,0,127,0,127,12,15,63,91,91,117,299,122,110,72,17,19,0,127,0,127
1400000US25025050600,25025050600,"Census Tract 506, Suffolk County, Massachusetts",465,83,465,83,0,127,12,20,0,127,0,127,10,17,0,127,0,127,0,127,0,127,0,127,0,127,0,127,11,17,0,127,0,127,46,52,56,48,237,97,75,61,18,27,0,127,0,127
1400000US25025050700,25025050700,"Census Tract 507, Suffolk County, Massachusetts",1104,127,1096,128,12,18,0,127,0,127,19,29,0,127,0,127,25,29,0,127,0,127,0,127,0,127,12,18,35,41,30,34,11,17,67,53,49,54,302,125,344,115,190,95,0,127,8,13
1400000US25025050900,25025050900,"Census Tract 509, Suffolk County, Massachusetts",688,141,674,142,0,127,0,127,0,127,17,26,35,46,0,127,0,127,0,127,0,127,0,127,10,16,11,19,0,127,29,43,9,14,25,39,38,37,340,112,110,75,50,41,0,127,14,23
1400000US25025051000,25025051000,"Census Tract 510, Suffolk County, Massachusetts",1060,160,1029,156,0,127,9,14,0,127,45,31,9,14,32,25,34,30,10,15,34,30,46,37,0,127,131,82,50,50,0,127,62,67,85,54,97,81,130,79,205,123,50,42,0,127,31,48
1400000US25025051100,25025051100,"Census Tract 511, Suffolk County, Massachusetts",1175,203,1126,205,0,127,0,127,119,100,26,41,0,127,36,44,22,25,4,9,0,127,46,75,0,127,29,44,0,127,0,127,0,127,44,41,56,46,128,89,313,153,247,147,56,67,49,46
1400000US25025051200,25025051200,"Census Tract 512, Suffolk County, Massachusetts",942,156,929,158,0,127,11,17,14,22,48,40,84,73,72,81,0,127,4,6,27,30,0,127,0,127,0,127,51,56,12,20,0,127,38,29,92,92,172,101,142,97,149,85,13,22,13,19
1400000US25025060100,25025060100,"Census Tract 601, Suffolk County, Massachusetts",914,157,836,160,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,49,44,12,19,0,127,0,127,0,127,0,127,74,67,116,89,330,139,150,67,62,64,43,49,78,82
1400000US25025060200,25025060200,"Census Tract 602, Suffolk County, Massachusetts",600,132,566,135,0,127,0,127,0,127,35,42,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,8,12,19,31,20,25,152,84,43,35,185,97,104,97,34,45
1400000US25025060300,25025060300,"Census Tract 603, Suffolk County, Massachusetts",793,143,775,141,0,127,0,127,9,15,51,32,0,127,29,47,10,17,0,127,0,127,0,127,10,16,23,26,0,127,11,18,0,127,9,14,164,109,49,37,112,57,283,133,15,23,18,30
1400000US25025060400,25025060400,"Census Tract 604, Suffolk County, Massachusetts",969,172,920,165,0,127,0,127,48,46,32,53,28,33,12,19,15,23,47,72,0,127,32,51,0,127,13,20,0,127,0,127,12,18,104,82,23,26,240,105,52,44,207,118,55,60,49,46
1400000US25025060500,25025060500,"Census Tract 605, Suffolk County, Massachusetts",910,188,882,191,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,55,61,0,127,0,127,0,127,9,15,0,127,50,50,47,49,96,86,237,115,175,99,144,79,69,58,28,40
1400000US25025060600,25025060600,"Census Tract 606, Suffolk County, Massachusetts",888,152,840,139,0,127,0,127,0,127,20,23,8,13,13,20,0,127,9,14,0,127,0,127,37,34,0,127,0,127,2,14,0,127,16,26,87,76,140,100,61,63,68,37,379,119,48,74
1400000US25025060700,25025060700,"Census Tract 607, Suffolk County, Massachusetts",559,52,559,52,13,20,71,57,22,30,53,42,39,37,24,27,10,15,54,54,27,33,19,23,61,55,72,66,33,37,0,127,0,127,33,41,0,127,15,13,13,16,0,127,0,127,0,127
1400000US25025060800,25025060800,"Census Tract 608, Suffolk County, Massachusetts",789,148,789,148,0,127,12,18,0,127,49,44,18,28,0,127,0,127,5,8,14,21,10,16,0,127,0,127,23,24,56,47,70,69,9,15,89,60,193,114,112,79,91,71,38,36,0,127
1400000US25025061000,25025061000,"Census Tract 610, Suffolk County, Massachusetts",957,128,896,128,72,69,39,48,41,36,160,109,29,26,65,40,36,30,24,32,14,21,75,80,31,36,70,74,0,127,33,41,21,25,6,24,62,43,69,70,35,34,14,23,0,127,61,70
1400000US25025061100,25025061100,"Census Tract 611, Suffolk County, Massachusetts",921,61,910,61,43,31,92,65,83,46,191,87,75,46,91,63,22,21,36,30,6,10,62,52,41,48,6,11,0,127,25,40,17,22,44,41,22,32,33,32,0,127,21,21,0,127,11,17
1400000US25025061200,25025061200,"Census Tract 612, Suffolk County, Massachusetts",569,154,569,154,0,127,0,127,0,127,8,13,0,127,10,16,0,127,24,39,0,127,0,127,10,16,0,127,0,127,20,31,46,50,0,127,0,127,128,82,114,104,128,88,81,61,0,127
1400000US25025070100,25025070100,"Census Tract 701, Suffolk County, Massachusetts",1372,185,1355,179,19,29,9,16,83,69,136,72,9,15,106,87,8,13,21,23,0,127,0,127,0,127,0,127,12,20,68,57,0,127,12,19,45,49,60,60,296,145,169,96,302,128,17,29
1400000US25025070200,25025070200,"Census Tract 702, Suffolk County, Massachusetts",1463,120,1458,119,0,127,37,34,103,73,207,90,79,61,44,34,37,34,9,14,42,49,23,26,19,23,25,28,111,77,96,67,15,24,101,87,131,77,156,94,115,54,83,61,25,25,5,8
